@ref,@id,@form,@lemma,@postag,@relation
Leuven|29702|2|1,1,εἰδώς,οἶδα,v-srpamn-,ADV
Leuven|29702|2|2,2,σοῦ,σύ,p2s---cg-,ATR
Leuven|29702|2|3,3,τὸ,ὁ,l-s---na-,ATR
Leuven|29702|2|4,4,εὐσεβές,εὐσεβής,a-s---na-,OBJ
Leuven|29702|2|5,5,",",",",u--------,AuxX
Leuven|29702|2|6,6,ἔγραψά,γράφω,v1saia---,PRED
Leuven|29702|2|7,7,σοι,σύ,p2s---cd-,OBJ
Leuven|29702|2|8,8,",",",",u--------,AuxX
Leuven|29702|2|9,9,κύριε,κύριος,n-s---mv-,ExD
Leuven|29702|2|10,10,",",",",u--------,AuxX
Leuven|29702|2|11,11,ὅπως,ὅπως,c--------,AuxC
Leuven|29702|2|12,12,παρὰ,παρά,r--------,AuxP
Leuven|29702|2|13,13,Σαββᾶτος,Σαββᾶς,n-s---mg-,ADV
Leuven|29702|2|14,14,στρατιώτου,στρατιώτης,n-s---mg-,ATR
Leuven|29702|2|15,15,σπουδάσεις,σπουδάζω,v2sfia---,ADV
Leuven|29702|2|16,16,λημφθῆναι,λαμβάνω,v--anp---,OBJ
Leuven|29702|2|17,17,καὶ,καί,b--------,AuxY
Leuven|29702|2|18,18,πεμφθῆναί,πέμπω,v--anp---,OBJ
Leuven|29702|2|19,19,μοι,ἐγώ,p1s---cd-,OBJ_CO
Leuven|29702|2|20,20,σείτου,σῖτος,n-s---mg-,ATR
Leuven|29702|2|21,21,μάτια,μάτιον,n-p---na-,OBJ
Leuven|29702|2|22,22,ζ,ζ,m-------,ATR
Leuven|29702|2|23,23,ἐπεὶ,ἐπεί,c--------,AuxC
Leuven|29702|2|24,24,ἀσθενέστερός,ἀσθενής,a-s---mnc,PNOM
Leuven|29702|2|25,25,εἰμι,εἰμί,v1spia---,ADV
Leuven|29702|2|26,26,.,.,u--------,AuxK
