@ref,@id,@form,@lemma,@postag,@relation
Leuven|28784|3|1,1,ἔγραψα,γράφω,v1saia---,PRED_CO
Leuven|28784|3|2,2,σοι,σύ,p2s---cd-,OBJ
Leuven|28784|3|3,3,",",",",u--------,AuxX
Leuven|28784|3|4,4,κυρία,κύριος,a-s---fv-,ATR
Leuven|28784|3|5,5,ἀδελφή,ἀδελφή,n-s---fv-,ExD
Leuven|28784|3|6,6,",",",",u--------,AuxX
Leuven|28784|3|7,7,ἄλλα,ἄλλος,p-p---na-,OBJ
Leuven|28784|3|8,8,δίς,δίς,d--------,ADV
Leuven|28784|3|9,9,χωρίς,χωρίς,r--------,AuxP
Leuven|28784|3|10,10,τούτου,οὗτος,p-s---ng-,ADV
Leuven|28784|3|11,11,καί,καί,b--------,COORD
Leuven|28784|3|12,12,τάχα,τάχα,d--------,ADV
Leuven|28784|3|13,13,σοι,σύ,p2s---cd-,OBJ
Leuven|28784|3|14,14,οὐδέν,οὐδείς,p-s---nn-,SBJ
Leuven|28784|3|15,15,ἐδόθη,δίδωμι,v3saip---,PRED_CO
Leuven|28784|3|16,16,.,.,u--------,AuxK
