@ref,@id,@form,@lemma,@postag,@relation
Leuven|27096|2|1,1,ἔλαβόν,λαμβάνω,v3paia---,PRED
Leuven|27096|2|2,2,σου,σύ,p2s---cg-,ATR
Leuven|27096|2|3,3,τὰς,ὁ,l-p---fa-,ATR
Leuven|27096|2|4,4,ἐπιστολὰς,ἐπιστολή,n-p---fa-,OBJ
Leuven|27096|2|5,5,παρὰ,παρά,r--------,AuxP
Leuven|27096|2|6,6,τοῦ,ὁ,l-s---mg-,ATR
Leuven|27096|2|7,7,σοῦ,σός,a-s---mg-,ATR
Leuven|27096|2|8,8,Ἰουλίου,Ἰούλιος,n-s---mg-,ADV
Leuven|27096|2|9,9,Σαβείνου,Σαβεῖνος,n-s---mg-,APOS
Leuven|27096|2|10,10,ἐξ,ἐκ,r--------,AuxP
Leuven|27096|2|11,11,ὧν,ὅς,p-p---fg-,ADV
Leuven|27096|2|12,12,ἐπέγνων,ἐπιγιγνώσκω,v1saia---,ATR
Leuven|27096|2|13,13,σε,σύ,p2s---ca-,OBJ
Leuven|27096|2|14,14,δηλοῦντα,δηλόω,v-sppama-,ADV
Leuven|27096|2|15,15,οὐχ,οὐ,d--------,AuxZ
Leuven|27096|2|16,16,ὅτι,ὅτι,c--------,AuxC
Leuven|27096|2|17,17,οὐκ,οὐ,d--------,AuxZ
Leuven|27096|2|18,18,ἠδυνήθην,δύναμαι,v1saip---,OBJ
Leuven|27096|2|19,19,ἀπαρτίσαι,ἀπαρτίζω,v--ana---,OBJ
Leuven|27096|2|20,20,τὰ,ὁ,l-p---na-,ATR
Leuven|27096|2|21,21,διαφέροντά,διαφέρω,v-pppana-,OBJ
Leuven|27096|2|22,22,σοι,σύ,p2s---cd-,OBJ
Leuven|27096|2|23,23,ἀλλʼ,ἀλλά,b--------,AuxY
Leuven|27096|2|24,24,ὅτι,ὅτι,c--------,AuxC
Leuven|27096|2|25,25,",",",",u--------,AuxX
Leuven|27096|2|26,26,ὡς,ὡς,c--------,AuxC
Leuven|27096|2|27,27,φῄς,φημί,v2spia---,ADV
Leuven|27096|2|28,28,",",",",u--------,AuxX
Leuven|27096|2|29,29,οὐκ,οὐ,d--------,AuxZ
Leuven|27096|2|30,30,ἐβουλήθην,βούλομαι,v1saip---,OBJ
Leuven|27096|2|31,31,.,.,u--------,AuxK
