@ref,@id,@form,@lemma,@postag,@relation
Leuven|701|3|1,1,καλῶς,καλός,d--------,ADV
Leuven|701|3|2,2,ἂν,ἄν,d--------,AuxY
Leuven|701|3|3,3,οὖν,οὖν,d--------,AuxY
Leuven|701|3|4,4,ποιήσαις,ποιέω,v2saoa---,PRED
Leuven|701|3|5,5,φιλοτιμηθείς,φιλοτιμέω,v-sappmn-,ADV
Leuven|701|3|6,6,",",",",u--------,AuxX
Leuven|701|3|7,7,ὥσπερ,ὥσπερ,c--------,AuxC
Leuven|701|3|8,8,ἐπίστηι,ἐπίσταμαι,v2spie---,ADV
Leuven|701|3|9,9,",",",",u--------,AuxX
Leuven|701|3|10,10,ὅπως,ὅπως,c--------,AuxC
Leuven|701|3|11,11,παρὰ,παρά,r--------,AuxP
Leuven|701|3|12,12,τοῦ,ὁ,l-s---mg-,ATR
Leuven|701|3|13,13,Θεοδώρου,Θεόδωρος,n-s---mg-,ATR
Leuven|701|3|14,14,λάβηις,λαμβάνω,v2sasa---,ADV_CO
Leuven|701|3|15,15,τὰ,ὁ,l-p---na-,ATR
Leuven|701|3|16,16,ἐπιστόλια,ἐπιστόλιον,n-p---na-,OBJ
Leuven|701|3|17,17,καὶ,καί,b--------,COORD
Leuven|701|3|18,18,ἀποστείληις,ἀποστέλλω,v2sasa---,ADV_CO
Leuven|701|3|19,19,ἡμῖν,ἐγώ,p1p---cd-,OBJ
Leuven|701|3|20,20,.,.,u--------,AuxK
