@ref,@id,@form,@lemma,@postag,@relation
Leuven|18048|4|1,1,παρακαλῶ,παρακαλέω,v1spia---,PRED
Leuven|18048|4|2,2,δὲ,δέ,d--------,AuxY
Leuven|18048|4|3,3,καὶ,καί,b--------,AuxY
Leuven|18048|4|4,4,σπουδήν,σπουδή,n-s---fa-,SBJ
Leuven|18048|4|5,5,τινα,τις,p-s---ca-,ATR
Leuven|18048|4|6,6,πλείω,πολύς,a-s---fac,ATR
Leuven|18048|4|7,7,προστεθῆναι,προστίθημι,v--anp---,OBJ
Leuven|18048|4|8,8,Διοσκόρῳ,Διόσκορος,n-s---md-,OBJ
Leuven|18048|4|9,9,τῷ,ὁ,l-s---md-,ATR
Leuven|18048|4|10,10,θαυμασίῳ,θαυμάσιος,a-s---md-,ATR
Leuven|18048|4|11,11,",",",",u--------,AuxX
Leuven|18048|4|12,12,ὥστε,ὥστε,c--------,AuxC
Leuven|18048|4|13,13,καὶ,καί,d--------,AuxZ
Leuven|18048|4|14,14,ἐμὲ,ἐγώ,p1s---ca-,SBJ
Leuven|18048|4|15,15,χρήσιμον,χρήσιμος,a-s---ma-,PNOM
Leuven|18048|4|16,16,αὐτῷ,αὐτός,p-s---md-,OBJ
Leuven|18048|4|17,17,φανῆναι,φαίνω,v--anp---,PRED_CO
Leuven|18048|4|18,18,καὶ,καί,b--------,COORD
Leuven|18048|4|19,19,ὑμᾶς,σύ,p2p---ca-,SBJ
Leuven|18048|4|20,20,πολλῷ,πολύς,a-s---nd-,ADV
Leuven|18048|4|21,21,πλείονα,πολύς,a-p---nac,ADV
Leuven|18048|4|22,22,τὸν,ὁ,l-s---ma-,ATR
Leuven|18048|4|23,23,ἀπὸ,ἀπό,r--------,AuxP
Leuven|18048|4|24,24,τοῦ,ὁ,l-s---mg-,ATR
Leuven|18048|4|25,25,δεσπότου,δεσπότης,n-s---mg-,ATR
Leuven|18048|4|26,26,θεοῦ,θεός,n-s---mg-,ADV
Leuven|18048|4|27,27,μισθὸν,μισθός,n-s---ma-,OBJ
Leuven|18048|4|28,28,ἀπολαβεῖν,ἀπολαμβάνω,v--ana---,PRED_CO
Leuven|18048|4|29,29,.,.,u--------,AuxK
