@ref,@id,@form,@lemma,@postag,@relation
Leuven|27296|2|1,1,πρό,πρό,r--------,AuxP
Leuven|27296|2|2,2,μέν,μέν,d--------,AuxY
Leuven|27296|2|3,3,πάντων,πᾶς,a-p---ng-,ADV
Leuven|27296|2|4,4,σε,σύ,p2s---ca-,OBJ
Leuven|27296|2|5,5,εὔχομαι,εὔχομαι,v1spie---,PRED_CO
Leuven|27296|2|6,6,καί,καί,b--------,COORD
Leuven|27296|2|7,7,τό,ὁ,l-s---na-,ATR
Leuven|27296|2|8,8,προσκύνημα,προσκύνημα,n-s---na-,OBJ
Leuven|27296|2|9,9,σου,σύ,p2s---cg-,ATR
Leuven|27296|2|10,10,ποιῶ,ποιέω,v1spia---,PRED_CO
Leuven|27296|2|11,11,παρά,παρά,r--------,AuxP
Leuven|27296|2|12,12,τοῖς,ὁ,l-p---md-,ATR
Leuven|27296|2|13,13,ἐνθάδε,ἐνθάδε,d--------,ATR
Leuven|27296|2|14,14,θεοῖς,θεός,n-p---md-,ADV
Leuven|27296|2|15,15,.,.,u--------,AuxK
