@ref,@id,@form,@lemma,@postag,@relation
Leuven|31314|6|1,1,εἰ,εἰ,c--------,AuxC
Leuven|31314|6|2,2,οἶδας,οἶδα,v2sria---,ADV
Leuven|31314|6|3,3,ὅτι,ὅτι,c--------,AuxC
Leuven|31314|6|4,4,οὐ,οὐ,d--------,AuxZ
Leuven|31314|6|5,5,μέλλεις,μέλλω,v2spia---,OBJ
Leuven|31314|6|6,6,ἐλθεῖν,ἔρχομαι,v--ana---,OBJ
Leuven|31314|6|7,7,",",",",u--------,AuxX
Leuven|31314|6|8,8,πέμψον,πέμπω,v2sama---,PRED
Leuven|31314|6|9,9,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|31314|6|10,10,τόν,ὁ,l-s---ma-,ATR
Leuven|31314|6|11,11,ἀδελφόν,ἀδελφός,n-s---ma-,OBJ
Leuven|31314|6|12,12,σου,σύ,p2s---cg-,ATR
Leuven|31314|6|13,13,Κάστορα,Κάστωρ,n-s---ma-,APOS
Leuven|31314|6|14,14,.,.,u--------,AuxK
