@ref,@id,@form,@lemma,@postag,@relation
Leuven|892|4|1,1,καλῶς,καλός,d--------,ADV
Leuven|892|4|2,2,οὖν,οὖν,d--------,AuxY
Leuven|892|4|3,3,ποιήσεις,ποιέω,v2sfia---,PRED
Leuven|892|4|4,4,ἀξιώσας,ἀξιόω,v-sapamn-,ADV
Leuven|892|4|5,5,Ἡδύλον,Ἡδύλος,n-s---ma-,SBJ
Leuven|892|4|6,6,παραγενέσθαι,παραγίγνομαι,v--anm---,OBJ
Leuven|892|4|7,7,εἰς,εἰς,r--------,AuxP
Leuven|892|4|8,8,κροκοδίλων,κροκόδιλος,n-p---mg-,ATR
Leuven|892|4|9,9,πόλιν,πόλις,n-s---fa-,OBJ
Leuven|892|4|10,10,ἵνα,ἵνα,c--------,AuxC
Leuven|892|4|11,11,τήν,ὁ,l-s---fa-,ATR
Leuven|892|4|12,12,ἀπέγδοσιν,ἀπέκδοσις,n-s---fa-,OBJ
Leuven|892|4|13,13,ποιησάμενοι,ποιέω,v-papmmn-,ADV
Leuven|892|4|14,14,ἐπικηρύξωμεν,ἐπικηρύσσω,v1pasa---,ADV
Leuven|892|4|15,15,ἐν,ἐν,r--------,AuxP
Leuven|892|4|16,16,Φιλαδελφείαι,Φιλαδέλφεια,n-s---fd-,ADV
Leuven|892|4|17,17,.,.,u--------,AuxK
