@ref,@id,@form,@lemma,@postag,@relation
Leuven|28820|7|1,1,διὸ,διό,d--------,ADV
Leuven|28820|7|2,2,ἐρωτηθεῖσα,ἐρωτάω,v-sappfn-,ADV
Leuven|28820|7|3,3,",",",",u--------,AuxX
Leuven|28820|7|4,4,ἡ,ὁ,l-s---fv-,ATR
Leuven|28820|7|5,5,κυρία,κυρία,n-s---fv-,ExD
Leuven|28820|7|6,6,μου,ἐγώ,p1s---cg-,ATR
Leuven|28820|7|7,7,",",",",u--------,AuxX
Leuven|28820|7|8,8,ἀνόκνως,ἄοκνος,d--------,ADV
Leuven|28820|7|9,9,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|28820|7|10,10,γράφε,γράφω,v2spma---,PRED
Leuven|28820|7|11,11,περὶ,περί,r--------,AuxP
Leuven|28820|7|12,12,τῆς,ὁ,l-s---fg-,ATR
Leuven|28820|7|13,13,σωτηρίας,σωτηρία,n-s---fg-,ADV
Leuven|28820|7|14,14,σου,σύ,p2s---cg-,ATR
Leuven|28820|7|15,15,.,.,u--------,AuxK
