@ref,@id,@form,@lemma,@postag,@relation
Leuven|27679|17|1,1,εἰς,εἰς,r--------,AuxP
Leuven|27679|17|2,2,τὴν,ὁ,l-s---fa-,ATR
Leuven|27679|17|3,3,πέμπτην,πέμπτος,a-s---fa-,ADV_CO
Leuven|27679|17|4,4,καὶ,καί,b--------,COORD
Leuven|27679|17|5,5,εἰκοστὴν,εἰκοστός,a-s---fa-,ADV_CO
Leuven|27679|17|6,6,τοῦ,ὁ,l-s---mg-,ATR
Leuven|27679|17|7,7,θεοῦ,θεός,n-s---mg-,ATR
Leuven|27679|17|8,8,ἵνα,ἵνα,c--------,AuxC
Leuven|27679|17|9,9,μὴ,μή,d--------,AuxZ
Leuven|27679|17|10,10,ἀναβῇς,ἀναβαίνω,v2sasa---,OBJ
Leuven|27679|17|11,11,",",",",u--------,AuxX
Leuven|27679|17|12,12,ἐλυπήθην,λυπέω,v1saip---,PRED
Leuven|27679|17|13,13,.,.,u--------,AuxK
