@ref,@id,@form,@lemma,@postag,@relation
Leuven|21347|2|1,1,παρήγγειλά,παραγγέλλω,v1saia---,PRED_CO
Leuven|21347|2|2,2,σοι,σύ,p2s---cd-,OBJ
Leuven|21347|2|3,3,ἐξερχόμενος,ἐξέρχομαι,v-sppemn-,ADV
Leuven|21347|2|4,4,ὅτι,ὅτι,c--------,AuxC
Leuven|21347|2|5,5,μὴ,μή,d--------,AuxZ
Leuven|21347|2|6,6,ἀπέλθῃς,ἀπέρχομαι,v2sasa---,OBJ
Leuven|21347|2|7,7,εἰς,εἰς,r--------,AuxP
Leuven|21347|2|8,8,τὴν,ὁ,l-s---fa-,ATR
Leuven|21347|2|9,9,οἰκίαν,οἰκία,n-s---fa-,OBJ
Leuven|21347|2|10,10,σου,σύ,p2s---cg-,ATR
Leuven|21347|2|11,11,καὶ,καί,b--------,COORD
Leuven|21347|2|12,12,ἀπῆλθες,ἀπέρχομαι,v2saia---,PRED_CO
Leuven|21347|2|13,13,πάντως,πάντως,d--------,ADV
Leuven|21347|2|14,14,.,.,u--------,AuxK
