@ref,@id,@form,@lemma,@postag,@relation
Leuven|30514|2|1,1,πρό,πρό,r--------,AuxP
Leuven|30514|2|2,2,μέν,μέν,d--------,AuxY
Leuven|30514|2|3,3,πάντων,πᾶς,a-p---ng-,ADV
Leuven|30514|2|4,4,εὔχομαι,εὔχομαι,v1spie---,PRED_CO
Leuven|30514|2|5,5,σε,σύ,p2s---ca-,SBJ
Leuven|30514|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---,OBJ
Leuven|30514|2|7,7,μετά,μετά,r--------,AuxP
Leuven|30514|2|8,8,τῶν,ὁ,l-p---mg-,ATR
Leuven|30514|2|9,9,σῶν,σός,a-p---mg-,ADV
Leuven|30514|2|10,10,καί,καί,b--------,COORD
Leuven|30514|2|11,11,τό,ὁ,l-s---na-,ATR
Leuven|30514|2|12,12,προσκύνημα,προσκύνημα,n-s---na-,OBJ
Leuven|30514|2|13,13,σου,σύ,p2s---cg-,ATR
Leuven|30514|2|14,14,ποιῶ,ποιέω,v1spia---,PRED_CO
Leuven|30514|2|15,15,παρά,παρά,r--------,AuxP
Leuven|30514|2|16,16,τῷ,ὁ,l-s---md-,ATR
Leuven|30514|2|17,17,κυρίῳ,κύριος,n-s---md-,ADV
Leuven|30514|2|18,18,Σεράπιδι,Σέραπις,n-s---md-,ATR
Leuven|30514|2|19,19,μετά,μετά,r--------,AuxP
Leuven|30514|2|20,20,τοῦ,ὁ,l-s---ng-,ATR
Leuven|30514|2|21,21,τέκνου,τέκνον,n-s---ng-,ADV
Leuven|30514|2|22,22,σου,σύ,p2s---cg-,ATR
Leuven|30514|2|23,23,.,.,u--------,AuxK
