@ref,@id,@form,@lemma,@postag,@relation
Leuven|30293|2|1,1,γενάμενος,γίγνομαι,v-sapmmn-,ADV
Leuven|30293|2|2,2,ἐν,ἐν,r--------,AuxP
Leuven|30293|2|3,3,Θαλλοῦ,Θαλλός,n-s---mg-,ADV
Leuven|30293|2|4,4,σήμερον,σήμερον,d--------,ADV
Leuven|30293|2|5,5,παρὰ,παρά,r--------,AuxP
Leuven|30293|2|6,6,τῷ,ὁ,l-s---md-,ATR
Leuven|30293|2|7,7,ἀδελφῷ,ἀδελφός,n-s---md-,ADV
Leuven|30293|2|8,8,εὗρον,εὑρίσκω,v1saia---,PRED_CO
Leuven|30293|2|9,9,πάντας,πᾶς,a-p---ma-,OBJ
Leuven|30293|2|10,10,ὑγιαίνοντας,ὑγιαίνω,v-pppama-,ADV
Leuven|30293|2|11,11,",",",",u--------,AuxX
Leuven|30293|2|12,12,Τεχωσοῦς,Τεχωσοῦς,n-s---fn-,SBJ
Leuven|30293|2|13,13,δὲ,δέ,b--------,AuxY
Leuven|30293|2|14,14,ἡ,ὁ,l-s---fn-,ATR
Leuven|30293|2|15,15,ἀδελφὴ,ἀδελφή,n-s---fn-,APOS
Leuven|30293|2|16,16,δεινῶς,δεινός,d--------,ADV
Leuven|30293|2|17,17,ἀσθενεῖ,ἀσθενέω,v3spia---,PRED_CO
Leuven|30293|2|18,18,καὶ,καί,b--------,COORD
Leuven|30293|2|19,19,ἐλπίζω,ἐλπίζω,v1spia---,PRED_CO
Leuven|30293|2|20,20,ὅτι,ὅτι,c--------,AuxC
Leuven|30293|2|21,21,τέξεται,τίκτω,v3sfim---,OBJ
Leuven|30293|2|22,22,σήμερον,σήμερον,d--------,ADV
Leuven|30293|2|23,23,ἑπταμηνιαῖον,ἑπταμηνιαῖον,a-s---na-,OBJ
Leuven|30293|2|24,24,.,.,u--------,AuxK
