@ref,@id,@form,@lemma,@postag,@relation
Leuven|25080|11|1,1,ἡ,ὁ,l-s---fn-,ATR
Leuven|25080|11|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|25080|11|3,3,ψυχὴ,ψυχή,n-s---fn-,SBJ
Leuven|25080|11|4,4,ἀνειμένη,ἀνίημι,v-srpefn-,PNOM
Leuven|25080|11|5,5,γείνεται,γίγνομαι,v3spie---,PRED_CO
Leuven|25080|11|6,6,",",",",u--------,AuxX
Leuven|25080|11|7,7,ὅταν,ὅταν,c--------,AuxC
Leuven|25080|11|8,8,τὸ,ὁ,l-s---nn-,ATR
Leuven|25080|11|9,9,σὸν,σός,a-s---nn-,ATR
Leuven|25080|11|10,10,ὄνομα,ὄνομα,n-s---nn-,SBJ
Leuven|25080|11|11,11,παρῇ,πάρειμι,v3spsa---,ADV
Leuven|25080|11|12,12,",",",",u--------,AuxX
Leuven|25080|11|13,13,καὶ,καί,b--------,COORD
Leuven|25080|11|14,14,ταῦτα,οὗτος,p-p---na-,SBJ
Leuven|25080|11|15,15,οὐκ,οὐ,d--------,AuxZ
Leuven|25080|11|16,16,ἔθος,ἔθος,n-s---na-,OBJ
Leuven|25080|11|17,17,ἐχούσης,ἔχω,v-sppafg-,ADV
Leuven|25080|11|18,18,ἠρεμεῖν,ἠρεμέω,v--pna---,ATR
Leuven|25080|11|19,19,διὰ,διά,r--------,AuxP
Leuven|25080|11|20,20,τὰ,ὁ,l-p---na-,ATR
Leuven|25080|11|21,21,ἐπερχόμενα,ἐπέρχομαι,v-pppena-,ADV
Leuven|25080|11|22,22,",",",",u--------,AuxX
Leuven|25080|11|23,23,ἀλλʼ,ἀλλά,b--------,AuxY
Leuven|25080|11|24,24,ὑποφέρει,ὑποφέρω,v3spia---,ADV
Leuven|25080|11|25,25,.,.,u--------,AuxK
Leuven|25080|11|26,26,[0],_,_,PRED_CO
