@ref,@id,@form,@lemma,@postag,@relation
Leuven|31917|8|1,1,ἄσπασον,ἀσπάζομαι,v2sama---,PRED
Leuven|31917|8|2,2,τόν,ὁ,l-s---ma-,ATR
Leuven|31917|8|3,3,ἀδελφόν,ἀδελφός,n-s---ma-,OBJ
Leuven|31917|8|4,4,ἡμῶν,ἐγώ,p1p---cg-,ATR
Leuven|31917|8|5,5,Παλέξ,Παλέξ,n-s---m--,APOS
Leuven|31917|8|6,6,καί,καί,b--------,AuxY
Leuven|31917|8|7,7,τήν,ὁ,l-s---fa-,ATR
Leuven|31917|8|8,8,μητέρα,μήτηρ,n-s---fa-,OBJ_CO
Leuven|31917|8|9,9,ἡμῶν,ἐγώ,p1p---cg-,ATR
Leuven|31917|8|10,10,καί,καί,b--------,COORD
Leuven|31917|8|11,11,πάντα,πᾶς,a-s---ma-,ATR
Leuven|31917|8|12,12,σου,σύ,p2s---cg-,ATR
Leuven|31917|8|13,13,τόν,ὁ,l-s---ma-,ATR
Leuven|31917|8|14,14,οἶκον,οἶκος,n-s---ma-,OBJ_CO
Leuven|31917|8|15,15,κατ’,κατά,r--------,AuxP
Leuven|31917|8|16,16,ὄνομα,ὄνομα,n-s---na-,ADV
Leuven|31917|8|17,17,.,.,u--------,AuxK
