@ref,@id,@form,@lemma,@postag,@relation
Leuven|678|4|1,1,παραγενόμενοι,παραγίγνομαι,v-papmmn-,ADV
Leuven|678|4|2,2,οὖν,οὖν,d--------,AuxY
Leuven|678|4|3,3,εἶπον,λέγω,v3paia---,PRED
Leuven|678|4|4,4,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|678|4|5,5,μηθένα,μηδείς,p-s---ma-,ATR
Leuven|678|4|6,6,λόγον,λόγος,n-s---ma-,OBJ
Leuven|678|4|7,7,πεποιῆσθαι,ποιέω,v--rne---,OBJ_CO
Leuven|678|4|8,8,τῷ,ὁ,l-s---nd-,ATR
Leuven|678|4|9,9,ἐπιστολίῳ,ἐπιστόλιον,n-s---nd-,OBJ
Leuven|678|4|10,10,μου,ἐγώ,p1s---cg-,ATR
Leuven|678|4|11,11,",",",",u--------,AuxX
Leuven|678|4|12,12,αὐτοῖς,αὐτός,p-p---md-,OBJ
Leuven|678|4|13,13,δέ,δέ,b--------,AuxY
Leuven|678|4|14,14,χεῖρας,χείρ,n-p---fa-,OBJ
Leuven|678|4|15,15,προσενεγκεῖν,προσφέρω,v--ana---,OBJ_CO
Leuven|678|4|16,16,καί,καί,b--------,COORD
Leuven|678|4|17,17,ἐγβαλεῖν,ἐκβάλλω,v--ana---,OBJ_CO
Leuven|678|4|18,18,ἐκ,ἐκ,r--------,AuxP
Leuven|678|4|19,19,τῆς,ὁ,l-s---fg-,ATR
Leuven|678|4|20,20,κώμης,κώμη,n-s---fg-,OBJ
Leuven|678|4|21,21,.,.,u--------,AuxK
