@ref,@id,@form,@lemma,@postag,@relation
Leuven|20620|1|1,1,GρG,,---------,
Leuven|20620|1|2,2,Ἀπολιναρίῳ,Ἀπολινάριος,n-s---md-,OBJ
Leuven|20620|1|3,3,στρατηγῷ,στρατηγός,n-s---md-,ATR
Leuven|20620|1|4,4,παρὰ,παρά,r--------,AuxP
Leuven|20620|1|5,5,Παυσίριος,Παυσῖρις,n-s---mg-,ADV
Leuven|20620|1|6,6,Πετσίριος,Πετσῖρις,n-s---mg-,ATR
Leuven|20620|1|7,7,ἀπὸ,ἀπό,r--------,AuxP
Leuven|20620|1|8,8,κώμης,κώμη,n-s---fg-,ATR
Leuven|20620|1|9,9,Σέφθα,Σέφθα,n-s---mg-,ATR
Leuven|20620|1|10,10,καταγινομένου,καταγίγνομαι,v-sppemg-,ATR
Leuven|20620|1|11,11,ἐν,ἐν,r--------,AuxP
Leuven|20620|1|12,12,Νεμέροις,Νέμερα,n-p----d-,ADV
Leuven|20620|1|13,13,.,.,u--------,AuxK
Leuven|20620|1|14,14,ἐγράφη,,---------,PRED
