@ref,@id,@form,@lemma,@postag,@relation
Leuven|27089|17|1,1,ἓν,εἷς,m-s---na-,ADV
Leuven|27089|17|2,2,δὲ,δέ,d--------,AuxY
Leuven|27089|17|3,3,εὐχαριστῶ,εὐχαριστέω,v1spia---,PRED_CO
Leuven|27089|17|4,4,τοῖς,ὁ,l-p---md-,ATR
Leuven|27089|17|5,5,θεοῖς,θεός,n-p---md-,OBJ
Leuven|27089|17|6,6,ὅτι,ὅτι,c--------,AuxC
Leuven|27089|17|7,7,πλείονας,πολύς,a-p---mac,OBJ
Leuven|27089|17|8,8,δέδωκά,δίδωμι,v1sria---,ADV
Leuven|27089|17|9,9,σοι,σύ,p2s---cd-,OBJ
Leuven|27089|17|10,10,τῶν,ὁ,l-p---fg-,ATR
Leuven|27089|17|11,11,ὀκτὼ,ὀκτώ,m--------,ATR
Leuven|27089|17|12,12,δραχμῶν,δραχμή,n-p---fg-,ADV
Leuven|27089|17|13,13,",",",",u--------,COORD
Leuven|27089|17|14,14,εἰ,εἰ,c--------,AuxC
Leuven|27089|17|15,15,μή,μή,d--------,AuxZ
Leuven|27089|17|16,16,",",",",u--------,AuxX
Leuven|27089|17|17,17,τὸ,ὁ,l-s---nn-,ATR
Leuven|27089|17|18,18,αὐτὸ,αὐτός,p-s---nn-,SBJ
Leuven|27089|17|19,19,ἦν,εἰμί,v3siia---,PRED_CO
Leuven|27089|17|20,20,.,.,u--------,AuxK
Leuven|27089|17|21,21,[1],_,_,ADV
