@ref,@id,@form,@lemma,@postag,@relation
Leuven|7843|5|1,1,εἰ,εἰ,c--------,AuxC
Leuven|7843|5|2,2,ἡδύ,ἡδύς,a-s---nn-,PNOM
Leuven|7843|5|3,3,ἐστιν,εἰμί,v3spia---,ADV
Leuven|7843|5|4,4,τὸ,ὁ,l-s---nn-,ATR
Leuven|7843|5|5,5,κωθωνίζεσθαι,κωθωνίζω,v--pne---,SBJ_CO
Leuven|7843|5|6,6,καὶ,καί,b--------,COORD
Leuven|7843|5|7,7,ἐν,ἐν,r--------,AuxP
Leuven|7843|5|8,8,σκέπηι,σκέπη,n-s---fd-,PNOM
Leuven|7843|5|9,9,εἶναι,εἰμί,v--pna---,SBJ_CO
Leuven|7843|5|10,10,",",",",u--------,AuxX
Leuven|7843|5|11,11,οὐκ,οὐ,d--------,AuxZ
Leuven|7843|5|12,12,ἐπιλογίζει,ἐπιλογίζομαι,v2spie---,PRED
Leuven|7843|5|13,13,τὴν,ὁ,l-s---fa-,ATR
Leuven|7843|5|14,14,αὔριον,αὔριον,d--------,OBJ
Leuven|7843|5|15,15,.,.,u--------,AuxK
