@ref,@id,@form,@lemma,@postag,@relation
Leuven|27092|6|1,1,πᾶν,πᾶς,a-s---na-,OBJ
Leuven|27092|6|2,2,δὲ,δέ,d--------,AuxY
Leuven|27092|6|3,3,ποιησάτω,ποιέω,v3sama---,PRED
Leuven|27092|6|4,4,ἀναδοῦναι,ἀναδίδωμι,v--ana---,ADV
Leuven|27092|6|5,5,αὐτὴν,αὐτός,p-s---fa-,OBJ
Leuven|27092|6|6,6,ταχύτερον,ταχύς,a-s---nac,ADV
Leuven|27092|6|7,7,τῷ,ὁ,l-s---md-,ATR
Leuven|27092|6|8,8,στρατηγῷ,στρατηγός,n-s---md-,OBJ
Leuven|27092|6|9,9,ἵνα,ἵνα,c--------,AuxC
Leuven|27092|6|10,10,πρὸς,πρός,r--------,AuxP
Leuven|27092|6|11,11,τὰ,ὁ,l-p---na-,ATR
Leuven|27092|6|12,12,γραφέντα,γράφω,v-pappna-,OBJ
Leuven|27092|6|13,13,αὐτῷ,αὐτός,p-s---md-,OBJ
Leuven|27092|6|14,14,καὶ,καί,d--------,AuxZ
Leuven|27092|6|15,15,αὐτὸς,αὐτός,p-s---mn-,ADV
Leuven|27092|6|16,16,ταχέως,ταχύς,d--------,ADV
Leuven|27092|6|17,17,ἀντιγράψῃ,ἀντιγράφω,v3sasa---,ADV
Leuven|27092|6|18,18,.,.,u--------,AuxK
