@ref,@id,@form,@lemma,@postag,@relation
Leuven|28798|1|1,1,Σατορνῖλος,Σατορνῖλος,n-s---mn-,SBJ
Leuven|28798|1|2,2,Σεμπρωνίῳ,Σεμπρώνιος,n-s---md-,OBJ
Leuven|28798|1|3,3,τῷ,ὁ,l-s---md-,ATR
Leuven|28798|1|4,4,ἀδελφῶι,ἀδελφός,n-s---md-,ATR_CO
Leuven|28798|1|5,5,καὶ,καί,b--------,COORD
Leuven|28798|1|6,6,κυρίῳ,κύριος,n-s---md-,ATR_CO
Leuven|28798|1|7,7,πλεῖστα,πολύς,a-p---nas,ADV
Leuven|28798|1|8,8,χαίρειν,χαίρω,v--pna---,OBJ
Leuven|28798|1|9,9,.,.,u--------,AuxK
Leuven|28798|1|10,10,λέγει,,---------,PRED
