@ref,@id,@form,@lemma,@postag,@relation
Leuven|23875|3|1,1,βασιλείας,βασιλεία,n-s---fg-,ADV
Leuven|23875|3|2,2,τοῦ,ὁ,l-s---mg-,ATR
Leuven|23875|3|3,3,θειοτάτου,θεῖος,a-s---mgs,ATR_CO
Leuven|23875|3|4,4,καὶ,καί,b--------,COORD
Leuven|23875|3|5,5,εὐσεβεστάτου,εὐσεβής,a-s---mgs,ATR_CO
Leuven|23875|3|6,6,ἡμῶν,ἐγώ,p1p---cg-,ATR
Leuven|23875|3|7,7,δεσπότου,δεσπότης,n-s---mg-,ATR
Leuven|23875|3|8,8,Φλαουίου,Φλάουιος,n-s---mg-,ATR
Leuven|23875|3|9,9,Ἰουστινιανοῦ,Ἰουστινιανός,n-s---mg-,ATR
Leuven|23875|3|10,10,τοῦ,ὁ,l-s---mg-,ATR
Leuven|23875|3|11,11,αἰωνίου,αἰώνιος,a-s---mg-,ATR
Leuven|23875|3|12,12,Αὐγούστου,Αὔγουστος,n-s---mg-,ATR_CO
Leuven|23875|3|13,13,καὶ,καί,b--------,COORD
Leuven|23875|3|14,14,Αὐτοκράτορος,Αὐτοκράτωρ,n-s---mg-,ATR_CO
Leuven|23875|3|15,15,ἔτους,ἔτος,n-s---ng-,ADV
Leuven|23875|3|16,16,ιϛ,ιϛ,m-------,ATR
Leuven|23875|3|17,17,τοῖς,ὁ,l-p---md-,ADV
Leuven|23875|3|18,18,μετὰ,μετά,r--------,AuxP
Leuven|23875|3|19,19,τὴν,ὁ,l-s---fa-,ATR
Leuven|23875|3|20,20,ὑπατείαν,ὑπατεία,n-s---fa-,ATR
Leuven|23875|3|21,21,Φλαουίου,Φλάουιος,n-s---mg-,ATR
Leuven|23875|3|22,22,Βασιλίου,Βασίλιος,n-s---mg-,ATR
Leuven|23875|3|23,23,τοῦ,ὁ,l-s---mg-,ATR
Leuven|23875|3|24,24,λαμπροτάτου,λαμπρός,a-s---mgs,ATR
Leuven|23875|3|25,25,Ἐπεὶφ,Ἐπείφ,n-s----n-,ADV
Leuven|23875|3|26,26,ιζ,ιζ,m-------,ATR
Leuven|23875|3|27,27,ἰνδικτίονος,ἰνδικτίων,n-s---fg-,ATR
Leuven|23875|3|28,28,ϛ,ϛ,m--------,ATR
Leuven|23875|3|29,29,.,.,u--------,AuxK
Leuven|23875|3|30,30,ἐγράφη,,---------,PRED
