@ref,@id,@form,@lemma,@postag,@relation
Leuven|27095|3|1,1,διὸ,διό,d--------,ADV
Leuven|27095|3|2,2,ἐρωτῶ,ἐρωτάω,v1spia---,PRED
Leuven|27095|3|3,3,σε,σύ,p2s---ca-,OBJ
Leuven|27095|3|4,4,",",",",u--------,AuxX
Leuven|27095|3|5,5,ἄδελφε,ἀδελφός,n-s---mv-,ExD
Leuven|27095|3|6,6,",",",",u--------,AuxX
Leuven|27095|3|7,7,G,G,---------,GAP
Leuven|27095|3|8,8,τοῦ,ὁ,l-s---ng-,ATR
Leuven|27095|3|9,9,γράφειν,γράφω,v--pna---,OBJ
Leuven|27095|3|10,10,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|27095|3|11,11,ὑπὲρ,ὑπέρ,r--------,AuxP
Leuven|27095|3|12,12,τῆς,ὁ,l-s---fg-,ATR
Leuven|27095|3|13,13,σωτηρίας,σωτηρία,n-s---fg-,ADV
Leuven|27095|3|14,14,σου,σύ,p2s---cg-,ATR
Leuven|27095|3|15,15,",",",",u--------,AuxX
Leuven|27095|3|16,16,ὅ,ὅς,p-s---nn-,SBJ
Leuven|27095|3|17,17,μοί,ἐγώ,p1s---cd-,PNOM
Leuven|27095|3|18,18,ἐστιν,εἰμί,v3spia---,ATR
Leuven|27095|3|19,19,εὐχὴ,εὐχή,n-s---fn-,SBJ
Leuven|27095|3|20,20,παρὰ,παρά,r--------,AuxP
Leuven|27095|3|21,21,θεοῖς,θεός,n-p---md-,ADV
Leuven|27095|3|22,22,πᾶσι,πᾶς,a-p---md-,ATR
Leuven|27095|3|23,23,.,.,u--------,AuxK
