@ref,@id,@form,@lemma,@postag,@relation
Leuven|48160|2|1,1,ἀπέσταλκα,ἀποστέλλω,v1sria---,PRED
Leuven|48160|2|2,2,σοι,σύ,p2s---cd-,OBJ
Leuven|48160|2|3,3,Γλαῦκον,Γλαῦκος,n-s---ma-,OBJ
Leuven|48160|2|4,4,τόν,ὁ,l-s---ma-,ATR
Leuven|48160|2|5,5,καί,καί,d--------,AuxZ
Leuven|48160|2|6,6,τήν,ὁ,l-s---fa-,ATR
Leuven|48160|2|7,7,ἐπιστολήν,ἐπιστολή,n-s---fa-,OBJ
Leuven|48160|2|8,8,σοι,σύ,p2s---cd-,OBJ
Leuven|48160|2|9,9,κομίζοντα,κομίζω,v-sppama-,ATR
Leuven|48160|2|10,10,",",",",u--------,AuxX
Leuven|48160|2|11,11,ὅπως,ὅπως,c--------,AuxC
Leuven|48160|2|12,12,παρακομίσῃ,παρακομίζω,v3sasa---,ADV
Leuven|48160|2|13,13,ἡμῖν,ἐγώ,p1p---cd-,OBJ
Leuven|48160|2|14,14,τό,ὁ,l-s---na-,ATR
Leuven|48160|2|15,15,μάραθον,μάραθον,n-s---na-,OBJ
Leuven|48160|2|16,16,.,.,u--------,AuxK
