@ref,@id,@form,@lemma,@postag,@relation
Leuven|1575|2|1,1,Δημέας,Δημέας,n-s---mn-,SBJ
Leuven|1575|2|2,2,μέν,μέν,d--------,AuxY
Leuven|1575|2|3,3,ἀποπέπτωκεν,ἀποπίπτω,v3sria---,PRED_CO
Leuven|1575|2|4,4,ἀπό,ἀπό,r--------,AuxP
Leuven|1575|2|5,5,τῆς,ὁ,l-s---fg-,ATR
Leuven|1575|2|6,6,τραπέζης,τράπεζα,n-s---fg-,OBJ
Leuven|1575|2|7,7,",",",",u--------,AuxX
Leuven|1575|2|8,8,τόν,ὁ,l-s---ma-,ATR
Leuven|1575|2|9,9,δέ,δέ,b--------,COORD
Leuven|1575|2|10,10,λόγον,λόγος,n-s---ma-,OBJ
Leuven|1575|2|11,11,λαμβάνομεν,λαμβάνω,v1ppia---,PRED_CO
Leuven|1575|2|12,12,παρά,παρά,r--------,AuxP
Leuven|1575|2|13,13,Πεισιστράτου,Πεισίστρατος,n-s---mg-,ADV
Leuven|1575|2|14,14,τοῦ,ὁ,l-s---mg-,ATR
Leuven|1575|2|15,15,Χελλῶνος,Χελλών,n-s---mg-,ATR
Leuven|1575|2|16,16,οἰκείου,οἰκεῖος,a-s---mg-,APOS
Leuven|1575|2|17,17,ὅς,ὅς,p-s---mn-,SBJ
Leuven|1575|2|18,18,ἀντιγράφεται,ἀντιγράφω,v3spie---,ATR
Leuven|1575|2|19,19,τήν,ὁ,l-s---fa-,ATR
Leuven|1575|2|20,20,τράπεζαν,τράπεζα,n-s---fa-,OBJ
Leuven|1575|2|21,21,παρά,παρά,r--------,AuxP
Leuven|1575|2|22,22,τοῦ,ὁ,l-s---mg-,ATR
Leuven|1575|2|23,23,οἰκονόμου,οἰκονόμος,n-s---mg-,ATR
Leuven|1575|2|24,24,.,.,u--------,AuxK
