@ref,@id,@form,@lemma,@postag,@relation
Leuven|27679|12|1,1,λαβὼν,λαμβάνω,v-sapamn-,ADV
Leuven|27679|12|2,2,τὰ,ὁ,l-p---na-,ATR
Leuven|27679|12|3,3,δύο,δύο,m--------,ATR
Leuven|27679|12|4,4,τετρώβολα,τετρώβολον,n-p---na-,OBJ
Leuven|27679|12|5,5,οὐδὲ,οὐδέ,b--------,AuxY
Leuven|27679|12|6,6,τὸ,ὁ,l-s---na-,ATR
Leuven|27679|12|7,7,κρέας,κρέας,n-s---na-,OBJ_CO
Leuven|27679|12|8,8,οὐδὲ,οὐδέ,b--------,COORD
Leuven|27679|12|9,9,τὸν,ὁ,l-s---ma-,ATR
Leuven|27679|12|10,10,χαλκόν,χαλκός,n-s---ma-,OBJ_CO
Leuven|27679|12|11,11,μου,ἐγώ,p1s---cg-,ATR
Leuven|27679|12|12,12,ἤνεγκε,φέρω,v3saia---,PRED_CO
Leuven|27679|12|13,13,οὐδὲ,οὐδέ,b--------,COORD
Leuven|27679|12|14,14,ὤφθη,ὁράω,v3saip---,PRED_CO
Leuven|27679|12|15,15,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|27679|12|16,16,μέχρι,μέχρι,r--------,AuxP
Leuven|27679|12|17,17,τούτου,οὗτος,p-s---ng-,ADV
Leuven|27679|12|18,18,.,.,u--------,AuxK
