@ref,@id,@form,@lemma,@postag,@relation
Leuven|28857|4|1,1,δέξαι,δέχομαι,v2samm---,PRED_CO
Leuven|28857|4|2,2,δέ,δέ,d--------,AuxY
Leuven|28857|4|3,3,παρά,παρά,r--------,AuxP
Leuven|28857|4|4,4,τῆς,ὁ,l-s---fg-,ATR
Leuven|28857|4|5,5,Βελλᾶτος,Βελλᾶς,n-s---fg-,ADV
Leuven|28857|4|6,6,δραχμάς,δραχμή,n-p---fa-,OBJ
Leuven|28857|4|7,7,η,η,m--------,ATR
Leuven|28857|4|8,8,καί,καί,b--------,COORD
Leuven|28857|4|9,9,δός,δίδωμι,v2sama---,PRED_CO
Leuven|28857|4|10,10,Ἰσιδώρῳ,Ἰσίδωρος,n-s---md-,OBJ
Leuven|28857|4|11,11,·,·,u--------,AuxK
