@ref,@id,@form,@lemma,@postag,@relation
Leuven|31650|4|1,1,καί,καί,d--------,AuxY
Leuven|31650|4|2,2,γάρ,γάρ,d--------,AuxY
Leuven|31650|4|3,3,σύ,σύ,p2s---cn-,SBJ
Leuven|31650|4|4,4,αὐτόν,αὐτός,p-s---ma-,OBJ
Leuven|31650|4|5,5,φιλεῖς,φιλέω,v2spia---,PRED
Leuven|31650|4|6,6,καί,καί,b--------,AuxY
Leuven|31650|4|7,7,δι’,διά,r--------,AuxP
Leuven|31650|4|8,8,αὐτόν,αὐτός,p-s---ma-,ADV_CO
Leuven|31650|4|9,9,καί,καί,b--------,COORD
Leuven|31650|4|10,10,διά,διά,r--------,AuxP
Leuven|31650|4|11,11,τήν,ὁ,l-s---fa-,ATR
Leuven|31650|4|12,12,μνήμην,μνήμη,n-s---fa-,ADV_CO
Leuven|31650|4|13,13,τοῦ,ὁ,l-s---mg-,ATR
Leuven|31650|4|14,14,πατρός,πατήρ,n-s---mg-,ATR
Leuven|31650|4|15,15,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|31650|4|16,16,.,.,u--------,AuxK
