@ref,@id,@form,@lemma,@postag,@relation
Leuven|30385|8|1,1,ἔγραψας,γράφω,v2saia---,PRED
Leuven|30385|8|2,2,δέ,δέ,d--------,AuxY
Leuven|30385|8|3,3,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|30385|8|4,4,ὡς,ὡς,c--------,AuxC
Leuven|30385|8|5,5,ἐμοῦ,ἐγώ,p1s---cg-,SBJ
Leuven|30385|8|6,6,σε,σύ,p2s---ca-,OBJ
Leuven|30385|8|7,7,κατακόπτοντος,κατακόπτω,v-sppamg-,OBJ_CO
Leuven|30385|8|8,8,ἀπόντα,ἄπειμι,v-sppama-,ADV
Leuven|30385|8|9,9,",",",",u--------,AuxX
Leuven|30385|8|10,10,καὶ,καί,b--------,COORD
Leuven|30385|8|11,11,τοῦτο,οὗτος,p-s---nn-,SBJ
Leuven|30385|8|12,12,δὲ,δέ,b--------,AuxY
Leuven|30385|8|13,13,χείρω,χείρων,a-p---nnc,PNOM
Leuven|30385|8|14,14,τῶν,ὁ,l-p---ng-,ATR
Leuven|30385|8|15,15,πρώτων,πρῶτος,a-p---ng-,ADV
Leuven|30385|8|16,16,.,.,u--------,AuxK
Leuven|30385|8|17,17,[0],_,_,OBJ_CO
