@ref,@id,@form,@lemma,@postag,@relation
Leuven|27493|4|1,1,ὃταν,ὅταν,c--------,AuxC
Leuven|27493|4|2,2,δέ,δέ,d--------,AuxY
Leuven|27493|4|3,3,σοι,σύ,p2s---cd-,OBJ
Leuven|27493|4|4,4,βραδέως,βραδύς,d--------,ADV
Leuven|27493|4|5,5,γράφω,γράφω,v1spsa---,ADV
Leuven|27493|4|6,6,",",",",u--------,AuxX
Leuven|27493|4|7,7,διὰ,διά,r--------,AuxP
Leuven|27493|4|8,8,τὸ,ὁ,l-s---na-,ATR
Leuven|27493|4|9,9,μὴ,μή,d--------,AuxZ
Leuven|27493|4|10,10,εὑρίσκειν,εὑρίσκω,v--pna---,ADV
Leuven|27493|4|11,11,μηδένα,μηδείς,p-s---ma-,OBJ
Leuven|27493|4|12,12,πρὸς,πρός,r--------,AuxP
Leuven|27493|4|13,13,σὲ,σύ,p2s---ca-,OBJ
Leuven|27493|4|14,14,ἐρχόμενον,ἔρχομαι,v-sppema-,ADV
Leuven|27493|4|15,15,ῥαδίως,ῥᾴδιος,d--------,ADV
Leuven|27493|4|16,16,τοῦτο,οὗτος,p-s---nn-,SBJ
Leuven|27493|4|17,17,γίνεται,γίγνομαι,v3spie---,PRED
Leuven|27493|4|18,18,.,.,u--------,AuxK
