@ref,@id,@form,@lemma,@postag,@relation
Leuven|1509|5|1,1,εἰ,εἰ,c--------,AuxC
Leuven|1509|5|2,2,δέ,δέ,d--------,AuxY
Leuven|1509|5|3,3,μή,μή,d--------,AuxZ
Leuven|1509|5|4,4,γε,γε,d--------,AuxZ
Leuven|1509|5|5,5,",",",",u--------,AuxX
Leuven|1509|5|6,6,ὥς,ὡς,c--------,AuxC
Leuven|1509|5|7,7,ποτε,ποτέ,d--------,ADV
Leuven|1509|5|8,8,αὐτῷ,αὐτός,p-s---md-,OBJ
Leuven|1509|5|9,9,δοκεῖ,δοκέω,v3spia---,ADV
Leuven|1509|5|10,10,",",",",u--------,AuxX
Leuven|1509|5|11,11,ἵνα,ἵνα,c--------,AuxC
Leuven|1509|5|12,12,τά,ὁ,l-p---nn-,ATR
Leuven|1509|5|13,13,σύμβολα,σύμβολον,n-p---nn-,SBJ
Leuven|1509|5|14,14,ἡμῖν,ἐγώ,p1p---cd-,OBJ
Leuven|1509|5|15,15,δοθῇ,δίδωμι,v3sasp---,ADV
Leuven|1509|5|16,16,.,.,u--------,AuxK
Leuven|1509|5|17,17,[0],,---------,PRED
Leuven|1509|5|18,18,[1],,---------,ADV
