@ref,@id,@form,@lemma,@postag,@relation
Leuven|33637|8|1,1,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
Leuven|33637|8|2,2,σε,σύ,p2s---ca-,OBJ
Leuven|33637|8|3,3,οἱ,ὁ,l-p---mn-,ATR
Leuven|33637|8|4,4,ἀδελφοί,ἀδελφός,n-p---mn-,SBJ
Leuven|33637|8|5,5,σου,σύ,p2s---cg-,ATR
Leuven|33637|8|6,6,Ὡρίων,Ὡρίων,n-s---mn-,APOS_CO
Leuven|33637|8|7,7,καί,καί,b--------,COORD
Leuven|33637|8|8,8,Ἡραΐσκος,Ἡραίσκος,n-s---mn-,APOS_CO
Leuven|33637|8|9,9,",",",",u--------,AuxX
Leuven|33637|8|10,10,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
Leuven|33637|8|11,11,σε,σύ,p2s---ca-,OBJ
Leuven|33637|8|12,12,ἌνGν,,_,GAP
Leuven|33637|8|13,13,καί,καί,b--------,AuxY
Leuven|33637|8|14,14,τά,ὁ,l-p---nn-,ATR
Leuven|33637|8|15,15,τέκνα,τέκνον,n-p---nn-,SBJ
Leuven|33637|8|16,16,αὐτῆς,αὐτός,p-s---fg-,ATR
Leuven|33637|8|17,17,",",",",u--------,AuxX
Leuven|33637|8|18,18,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
Leuven|33637|8|19,19,σε,σύ,p2s---ca-,OBJ
Leuven|33637|8|20,20,Ταχῶσις,Ταχῶσις,n-s---fn-,SBJ_CO
Leuven|33637|8|21,21,καί,καί,b--------,COORD
Leuven|33637|8|22,22,ὁ,ὁ,l-s---mn-,ATR
Leuven|33637|8|23,23,ἀνήρ,ἀνήρ,n-s---mn-,SBJ_CO
Leuven|33637|8|24,24,αὐτῆς,αὐτός,p-s---fg-,ATR
Leuven|33637|8|25,25,",",",",u--------,COORD
Leuven|33637|8|26,26,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
Leuven|33637|8|27,27,σε,σύ,p2s---ca-,OBJ
Leuven|33637|8|28,28,Τριάδελφος,Τριάδελφος,n-s---mn-,SBJ_CO
Leuven|33637|8|29,29,καί,καί,b--------,AuxY
Leuven|33637|8|30,30,ἡ,ὁ,l-s---fn-,ATR
Leuven|33637|8|31,31,σύνβιος,σύμβιος,a-s---fn-,SBJ_CO
Leuven|33637|8|32,32,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|33637|8|33,33,καί,καί,b--------,COORD
Leuven|33637|8|34,34,τά,ὁ,l-p---nn-,ATR
Leuven|33637|8|35,35,τέκνα,τέκνον,n-p---nn-,SBJ_CO
Leuven|33637|8|36,36,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|33637|8|37,37,.,.,u--------,AuxK
