@ref,@id,@form,@lemma,@postag,@relation
Leuven|267|3|1,1,ἔγραψας,γράφω,v2saia---,PRED
Leuven|267|3|2,2,ἡμῖν,ἐγώ,p1p---cd-,OBJ
Leuven|267|3|3,3,διά,διά,r--------,AuxP
Leuven|267|3|4,4,τό,ὁ,l-s---na-,ATR
Leuven|267|3|5,5,ἠγορακέναι,ἀγοράζω,v--rna---,ADV_CO
Leuven|267|3|6,6,ἡμῖν,ἐγώ,p1p---cd-,OBJ
Leuven|267|3|7,7,τήν,ὁ,l-s---fa-,ATR
Leuven|267|3|8,8,ἵππον,ἵππος,n-s---fa-,OBJ
Leuven|267|3|9,9,καί,καί,b--------,COORD
Leuven|267|3|10,10,παρ’,παρά,r--------,AuxP
Leuven|267|3|11,11,Ἰουδαίου,Ἰουδαῖος,a-s---mg-,OBJ_CO
Leuven|267|3|12,12,ἔχεσθαι,ἔχω,v--pne---,ADV_CO
Leuven|267|3|13,13,αὐτήν,αὐτός,p-s---fa-,OBJ
Leuven|267|3|14,14,",",",",u--------,AuxX
Leuven|267|3|15,15,οὗ,ὅς,p-s---mg-,ATR
Leuven|267|3|16,16,τό,ὁ,l-s---na-,ATR
Leuven|267|3|17,17,ὄνομα,ὄνομα,n-s---na-,OBJ
Leuven|267|3|18,18,ἀγνοοῦμεν,ἀγνοέω,v1ppia---,ATR
Leuven|267|3|19,19,.,.,u--------,AuxK
