@ref,@id,@form,@lemma,@postag,@relation
Leuven|27112|2|1,1,πρὸ,πρό,r--------,AuxP
Leuven|27112|2|2,2,παντὸς,πᾶς,a-s---ng-,ADV
Leuven|27112|2|3,3,ὑγιαίνειν,ὑγιαίνω,v--pna---,OBJ
Leuven|27112|2|4,4,σε,σύ,p2s---ca-,SBJ
Leuven|27112|2|5,5,εὔχομαι,εὔχομαι,v1spie---,PRED
Leuven|27112|2|6,6,καὶ,καί,d--------,AuxZ
Leuven|27112|2|7,7,τὸ,ὁ,l-s---na-,ATR
Leuven|27112|2|8,8,προσκύνημά,προσκύνημα,n-s---na-,OBJ
Leuven|27112|2|9,9,σου,σύ,p2s---cg-,ATR
Leuven|27112|2|10,10,ἀδιαλείπτως,ἀδιάλειπτος,d--------,ADV
Leuven|27112|2|11,11,ποιούμενος,ποιέω,v-sppemn-,ADV
Leuven|27112|2|12,12,παρὰ,παρά,r--------,AuxP
Leuven|27112|2|13,13,τοῖς,ὁ,l-p---nd-,ATR
Leuven|27112|2|14,14,τριχώμασι,τρίχωμα,n-p---nd-,ADV
Leuven|27112|2|15,15,ἐν,ἐν,r--------,AuxP
Leuven|27112|2|16,16,Κοπτῷ,Κοπτός,n-s---md-,ATR
Leuven|27112|2|17,17,.,.,u--------,AuxK
