@ref,@id,@form,@lemma,@postag,@relation
Leuven|30385|13|1,1,ὅσα,ὅσος,p-p---na-,OBJ
Leuven|30385|13|2,2,δὲ,δέ,d--------,AuxY
Leuven|30385|13|3,3,ἔπαθον,πάσχω,v3paia---,OBJ
Leuven|30385|13|4,4,ἐνθάδε,ἐνθάδε,d--------,ADV
Leuven|30385|13|5,5,χάριν,χάριν,r--------,AuxP
Leuven|30385|13|6,6,τῶν,ὁ,l-p---mg-,ATR
Leuven|30385|13|7,7,καμήλων,κάμηλος,n-p---mg-,ADV
Leuven|30385|13|8,8,τῆς,ὁ,l-s---fg-,ATR
Leuven|30385|13|9,9,Κόπτου,Κόπτος,n-s---mg-,ATR
Leuven|30385|13|10,10,ὅ,ὁ,l-s---mn-,ATR
Leuven|30385|13|11,11,τε,τε,b--------,AuxY
Leuven|30385|13|12,12,Ἀμμωνᾶς,Ἀμμωνᾶς,n-s---mn-,SBJ_CO
Leuven|30385|13|13,13,καὶ,καί,b--------,AuxC
Leuven|30385|13|14,14,ὁ,ὁ,l-s---mn-,ATR
Leuven|30385|13|15,15,αὐτοματάρις,αὐτοματάρις,a-s---mn-,APOS
Leuven|30385|13|16,16,Ἀνθρωπᾶς,Ἀνθρωπᾶς,n-s---mn-,SBJ_CO
Leuven|30385|13|17,17,καὶ,καί,b--------,COORD
Leuven|30385|13|18,18,οἱ,ὁ,l-p---mn-,ATR
Leuven|30385|13|19,19,ἄλλοι,ἄλλος,p-p---mn-,SBJ_CO
Leuven|30385|13|20,20,πάντες,πᾶς,a-p---mn-,ATR
Leuven|30385|13|21,21,δύνασαι,δύναμαι,v2spie---,PRED
Leuven|30385|13|22,22,ἀκοῦσαι,ἀκούω,v--ana---,OBJ
Leuven|30385|13|23,23,ἀπὸ,ἀπό,r--------,AuxP
Leuven|30385|13|24,24,τοῦ,ὁ,l-s---mg-,ATR
Leuven|30385|13|25,25,ἀδελφοῦ,ἀδελφός,n-s---mg-,OBJ
Leuven|30385|13|26,26,σου,σύ,p2s---cg-,ATR
Leuven|30385|13|27,27,.,.,u--------,AuxK
