@ref,@id,@form,@lemma,@postag,@relation
Leuven|21342|16|1,1,ἐὰν,ἐάν,c--------,AuxC
Leuven|21342|16|2,2,σχολάζῃ,σχολάζω,v3spsa---,ADV
Leuven|21342|16|3,3,ὁ,ὁ,l-s---mn-,ATR
Leuven|21342|16|4,4,ἀδελφὸς,ἀδελφός,n-s---mn-,SBJ
Leuven|21342|16|5,5,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|21342|16|6,6,πέμψον,πέμπω,v2sama---,PRED
Leuven|21342|16|7,7,αὐτὸν,αὐτός,p-s---ma-,OBJ
Leuven|21342|16|8,8,πρὸς,πρός,r--------,AuxP
Leuven|21342|16|9,9,ἐμὲ,ἐγώ,p1s---ca-,OBJ
Leuven|21342|16|10,10,τάχα,τάχα,d--------,ADV
Leuven|21342|16|11,11,ἵνα,ἵνα,c--------,AuxC
Leuven|21342|16|12,12,τὰ,ὁ,l-p---na-,ATR
Leuven|21342|16|13,13,παιδία,παιδίον,n-p---na-,OBJ_CO
Leuven|21342|16|14,14,μου,ἐγώ,p1s---cg-,ATR
Leuven|21342|16|15,15,πέμψω,πέμπω,v1sfia---,OBJ
Leuven|21342|16|16,16,σοι,σύ,p2s---cd-,OBJ
Leuven|21342|16|17,17,διὰ,διά,r--------,AuxP
Leuven|21342|16|18,18,αὐτοῦ,αὐτός,p-s---mg-,ADV
Leuven|21342|16|19,19,καὶ,καί,b--------,COORD
Leuven|21342|16|20,20,τὴν,ὁ,l-s---fa-,ATR
Leuven|21342|16|21,21,μητέρα,μήτηρ,n-s---fa-,OBJ_CO
Leuven|21342|16|22,22,αὐτῶν,αὐτός,p-p---mg-,ATR
Leuven|21342|16|23,23,.,.,u--------,AuxK
