@ref,@id,@form,@lemma,@postag,@relation
Leuven|27089|9|1,1,σὺ,σύ,p2s---cn-,SBJ
Leuven|27089|9|2,2,δὲ,δέ,d--------,AuxY
Leuven|27089|9|3,3,οἶδας,οἶδα,v2sria---,PRED_CO
Leuven|27089|9|4,4,σεαυτῷ,σεαυτοῦ,p2s---md-,ADV
Leuven|27089|9|5,5,πάλιν,πάλιν,d--------,ADV
Leuven|27089|9|6,6,ὅτι,ὅτι,c--------,AuxC
Leuven|27089|9|7,7,ἐκπλέξας,ἐκπλέκω,v-sapamn-,ADV
Leuven|27089|9|8,8,σου,σύ,p2s---cg-,ATR
Leuven|27089|9|9,9,τὰ,ὁ,l-p---na-,ATR
Leuven|27089|9|10,10,μετέωρα,μετέωρος,a-p---na-,OBJ
Leuven|27089|9|11,11,ἔχω,ἔχω,v1spia---,OBJ
