@ref,@id,@form,@lemma,@postag,@relation
Leuven|1728|9|1,1,γίνωσκε,γιγνώσκω,v2spma---,PRED
Leuven|1728|9|2,2,δέ,δέ,d--------,AuxY
Leuven|1728|9|3,3,",",",",u--------,AuxX
Leuven|1728|9|4,4,ὡς,ὡς,c--------,AuxC
Leuven|1728|9|5,5,ἂν,ἄν,d--------,AuxY
Leuven|1728|9|6,6,τάχιστα,ταχύς,a-p---nas,ADV
Leuven|1728|9|7,7,αὐτὸν,αὐτός,p-s---ma-,OBJ
Leuven|1728|9|8,8,ὁ,ὁ,l-s---mn-,ATR
Leuven|1728|9|9,9,θεὸς,θεός,n-s---mn-,SBJ
Leuven|1728|9|10,10,ἀφῇ,ἀφίημι,v3sasa---,ADV
Leuven|1728|9|11,11,",",",",u--------,AuxX
Leuven|1728|9|12,12,καταστήσω,καθίστημι,v1sfia---,OBJ
Leuven|1728|9|13,13,αὐτὸν,αὐτός,p-s---ma-,OBJ
Leuven|1728|9|14,14,πρὸς,πρός,r--------,AuxP
Leuven|1728|9|15,15,ὑμᾶς,σύ,p2p---ca-,OBJ
Leuven|1728|9|16,16,ἵνα,ἵνα,c--------,AuxC
Leuven|1728|9|17,17,καί,καί,d--------,AuxZ
Leuven|1728|9|18,18,σε,σύ,p2s---ca-,OBJ
Leuven|1728|9|19,19,ἴδω,ὁράω,v1sasa---,ADV
Leuven|1728|9|20,20,ὑπὲρ,ὑπέρ,r--------,AuxP
Leuven|1728|9|21,21,τῶν,ὁ,l-p---ng-,ATR
Leuven|1728|9|22,22,λοιπῶν,λοιπός,a-p---ng-,ADV
Leuven|1728|9|23,23,.,.,u--------,AuxK
