@ref,@id,@form,@lemma,@postag,@relation
Leuven|8848|2|1,1,πρό,πρό,r--------,AuxP
Leuven|8848|2|2,2,μέν,μέν,d--------,AuxY
Leuven|8848|2|3,3,πάντων,πᾶς,a-p---ng-,ADV
Leuven|8848|2|4,4,εὔχομαι,εὔχομαι,v1spie---,PRED_CO
Leuven|8848|2|5,5,σε,σύ,p2s---ca-,SBJ
Leuven|8848|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---,OBJ
Leuven|8848|2|7,7,καί,καί,b--------,OBJ
Leuven|8848|2|8,8,τό,ὁ,l-s---na-,ATR
Leuven|8848|2|9,9,προσκύνημα,προσκύνημα,n-s---na-,OBJ
Leuven|8848|2|10,10,σου,σύ,p2s---cg-,ATR
Leuven|8848|2|11,11,ποιῶ,ποιέω,v1spia---,PRED_CO
Leuven|8848|2|12,12,παρά,παρά,r--------,AuxP
Leuven|8848|2|13,13,τῷ,ὁ,l-s---md-,ATR
Leuven|8848|2|14,14,κυρίῳ,κύριος,n-s---md-,ATR
Leuven|8848|2|15,15,Πετεσούχῳ,Πετεσουχος,n-s---md-,ADV
Leuven|8848|2|16,16,.,.,u--------,AuxK
