@ref,@id,@form,@lemma,@postag,@relation
Leuven|27089|3|1,1,γινώσκειν,γιγνώσκω,v--pna---,OBJ
Leuven|27089|3|2,2,σε,σύ,p2s---ca-,SBJ
Leuven|27089|3|3,3,θέλω,ἐθέλω,v1spia---,PRED
Leuven|27089|3|4,4,",",",",u--------,AuxX
Leuven|27089|3|5,5,πατήρ,πατήρ,n-s---mn-,ExD
Leuven|27089|3|6,6,",",",",u--------,AuxX
Leuven|27089|3|7,7,κεκομίσθαι,κομίζω,v--rne---,OBJ
Leuven|27089|3|8,8,με,ἐγώ,p1s---ca-,SBJ
Leuven|27089|3|9,9,παρὰ,παρά,r--------,AuxP
Leuven|27089|3|10,10,Ἀχιλλᾶτος,Ἀχιλλᾶς,n-s---mg-,ADV
Leuven|27089|3|11,11,καλάθιον,καλάθιον,n-s---na-,OBJ
Leuven|27089|3|12,12,.,.,u--------,AuxK
