@ref,@id,@form,@lemma,@postag,@relation
Leuven|27679|21|1,1,περὶ,περί,r--------,AuxP
Leuven|27679|21|2,2,τῆς,ὁ,l-s---fg-,ATR
Leuven|27679|21|3,3,ἐπιστολῆς,ἐπιστολή,n-s---fg-,ADV
Leuven|27679|21|4,4,ἧς,ὅς,p-s---fg-,OBJ
Leuven|27679|21|5,5,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|27679|21|6,6,ἐπέμψατε,πέμπω,v2paia---,ATR
Leuven|27679|21|7,7,",",",",u--------,AuxX
Leuven|27679|21|8,8,οὐ,οὐ,d--------,AuxZ
Leuven|27679|21|9,9,κομισάμενος,κομίζω,v-sapmmn-,ADV
Leuven|27679|21|10,10,εἶπε,λέγω,v3saia---,PRED
Leuven|27679|21|11,11,ὅδε,ὅδε,p-s---mn-,SBJ
Leuven|27679|21|12,12,·,·,u--------,AuxK
