@ref,@id,@form,@lemma,@postag,@relation
Leuven|77953|1|1,1,Ἀπολλωνία,Ἀπολλωνία,n-s---fn-,SBJ_CO
Leuven|77953|1|2,2,καί,καί,b--------,COORD
Leuven|77953|1|3,3,Εὔπους,Εὔπους,n-s---mn-,SBJ_CO
Leuven|77953|1|4,4,Ῥασίῳ,Ῥασίος,n-s---fd-,OBJ_CO
Leuven|77953|1|5,5,καί,καί,b--------,COORD
Leuven|77953|1|6,6,Δημαρίῳ,Δημάριον,n-s---fd-,OBJ_CO
Leuven|77953|1|7,7,ταῖς,ὁ,l-p---fd-,ATR
Leuven|77953|1|8,8,ἀδελφαῖς,ἀδελφή,n-p---fd-,APOS
Leuven|77953|1|9,9,χαίρειν,χαίρω,v--pna---,OBJ
Leuven|77953|1|10,10,.,.,u--------,AuxK
Leuven|77953|1|11,11,[0],,---------,PRED
