@ref,@id,@form,@lemma,@postag,@relation
Leuven|32546|5|1,1,τούτου,οὗτος,p-s---ng-,ADV
Leuven|32546|5|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|32546|5|3,3,χάριν,χάριν,r--------,AuxP
Leuven|32546|5|4,4,καὶ,καί,d--------,AuxZ
Leuven|32546|5|5,5,τὸν,ὁ,l-s---ma-,ATR
Leuven|32546|5|6,6,ἀδελφὸν,ἀδελφός,n-s---ma-,APOS
Leuven|32546|5|7,7,ἡμῶν,ἐγώ,p1p---cg-,ATR
Leuven|32546|5|8,8,Μαρτύριον,Μαρτύριος,n-s---ma-,OBJ
Leuven|32546|5|9,9,ἀπεστείλαμεν,ἀποστέλλω,v1paia---,PRED
Leuven|32546|5|10,10,ἵνα,ἵνα,c--------,AuxC
Leuven|32546|5|11,11,σὺν,σύν,r--------,AuxP
Leuven|32546|5|12,12,αὐτῷ,αὐτός,p-s---md-,ADV
Leuven|32546|5|13,13,ἐξαυτῆς,ἐξαυτῆς,d--------,ADV
Leuven|32546|5|14,14,ἀπαντήσῃς,ἀπαντάω,v2sasa---,ADV
Leuven|32546|5|15,15,πρὸς,πρός,r--------,AuxP
Leuven|32546|5|16,16,ἡμᾶς,ἐγώ,p1p---ca-,OBJ
Leuven|32546|5|17,17,.,.,u--------,AuxK
