@ref,@id,@form,@lemma,@postag,@relation
Leuven|21341|2|1,1,ὡς,ὡς,c--------,AuxC
Leuven|21341|2|2,2,ἠρώτηκά,ἐρωτάω,v1sria---,ADV
Leuven|21341|2|3,3,σε,σύ,p2s---ca-,OBJ
Leuven|21341|2|4,4,καταπλέουσα,καταπλέω,v-sppafn-,ADV
Leuven|21341|2|5,5,περὶ,περί,r--------,AuxP
Leuven|21341|2|6,6,τοῦ,ὁ,l-s---ng-,ATR
Leuven|21341|2|7,7,παιδίου,παιδίον,n-s---ng-,ADV
Leuven|21341|2|8,8,Θερμουθᾶτος,Θερμουθᾶς,n-s---fg-,ATR
Leuven|21341|2|9,9,ἵνα,ἵνα,c--------,AuxC
Leuven|21341|2|10,10,αὐτὸ,αὐτός,p-s---na-,OBJ
Leuven|21341|2|11,11,ἄρῃς,αἴρω,v2sasa---,OBJ_CO
Leuven|21341|2|12,12,καὶ,καί,b--------,COORD
Leuven|21341|2|13,13,τροφεύσῃς,τροφεύω,v2sasa---,OBJ_CO
Leuven|21341|2|14,14,καὶ,καί,d--------,AuxZ
Leuven|21341|2|15,15,μακαρία,μακάριος,a-s---fn-,PNOM
Leuven|21341|2|16,16,ἐὰν,ἐάν,c--------,AuxC
Leuven|21341|2|17,17,ποιήσῃς,ποιέω,v2sasa---,ADV
Leuven|21341|2|18,18,.,.,u--------,AuxK
Leuven|21341|2|19,19,[0],_,_,PRED
