@ref,@id,@form,@lemma,@postag,@relation
Leuven|27089|2|1,1,πρὸ,πρό,r--------,AuxP
Leuven|27089|2|2,2,μὲν,μέν,d--------,AuxY
Leuven|27089|2|3,3,πάντων,πᾶς,a-p---ng-,ADV
Leuven|27089|2|4,4,εὔχομαί,εὔχομαι,v1spie---,PRED_CO
Leuven|27089|2|5,5,σε,σύ,p2s---ca-,SBJ
Leuven|27089|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---,OBJ_CO
Leuven|27089|2|7,7,καὶ,καί,b--------,COORD
Leuven|27089|2|8,8,εὐτυχεῖν,εὐτυχέω,v--pna---,OBJ_CO
Leuven|27089|2|9,9,μοι,ἐγώ,p1s---cd-,ADV
Leuven|27089|2|10,10,",",",",u--------,AuxX
Leuven|27089|2|11,11,ὅ,ὅς,p-s---nn-,SBJ
Leuven|27089|2|12,12,μοι,ἐγώ,p1s---cd-,ADV
Leuven|27089|2|13,13,εὐκταῖόν,εὐκταῖος,a-s---nn-,PNOM
Leuven|27089|2|14,14,ἐστιν,εἰμί,v3spia---,ATR
Leuven|27089|2|15,15,",",",",u--------,AuxX
Leuven|27089|2|16,16,ὑγιαίνω,ὑγιαίνω,v1spia---,PRED_CO
Leuven|27089|2|17,17,δὲ,δέ,b--------,COORD
Leuven|27089|2|18,18,καὶ,καί,d--------,AuxZ
Leuven|27089|2|19,19,αὐτὸς,αὐτός,p-s---mn-,ATR
Leuven|27089|2|20,20,ἐγὼ,ἐγώ,p1s---cn-,SBJ
Leuven|27089|2|21,21,ποιούμενός,ποιέω,v-sppemn-,ADV
Leuven|27089|2|22,22,σου,σύ,p2s---cg-,ATR
Leuven|27089|2|23,23,τὸ,ὁ,l-s---na-,ATR
Leuven|27089|2|24,24,προσκύνημα,προσκύνημα,n-s---na-,OBJ
Leuven|27089|2|25,25,καθʼ,κατά,r--------,AuxP
Leuven|27089|2|26,26,ἑκάστην,ἕκαστος,a-s---fa-,ATR
Leuven|27089|2|27,27,ἡμέραν,ἡμέρα,n-s---fa-,ADV
Leuven|27089|2|28,28,παρὰ,παρά,r--------,AuxP
Leuven|27089|2|29,29,τῷ,ὁ,l-s---md-,ATR
Leuven|27089|2|30,30,κυρίῳ,κύριος,n-s---md-,APOS
Leuven|27089|2|31,31,Σεράπιδι,Σέραπις,n-s---md-,ADV_CO
Leuven|27089|2|32,32,καὶ,καί,b--------,COORD
Leuven|27089|2|33,33,τοῖς,ὁ,l-p---md-,ATR
Leuven|27089|2|34,34,συννάοις,σύνναος,a-p---md-,ATR
Leuven|27089|2|35,35,θεοῖς,θεός,n-p---md-,ADV_CO
Leuven|27089|2|36,36,.,.,u--------,AuxK
