@ref,@id,@form,@lemma,@postag,@relation
Leuven|28798|4|1,1,ἐρωτηθεὶς,ἐρωτάω,v-sappmn-,ADV
Leuven|28798|4|2,2,οὖν,οὖν,d--------,AuxY
Leuven|28798|4|3,3,",",",",u--------,AuxX
Leuven|28798|4|4,4,ἄδελφε,ἀδελφός,n-s---mv-,ExD
Leuven|28798|4|5,5,",",",",u--------,AuxX
Leuven|28798|4|6,6,τάχιόν,τάχα,d-------c,ADV
Leuven|28798|4|7,7,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|28798|4|8,8,γράφειν,γράφω,v--pna---,OBJ
Leuven|28798|4|9,9,περὶ,περί,r--------,AuxP
Leuven|28798|4|10,10,τῆς,ὁ,l-s---fg-,ATR
Leuven|28798|4|11,11,σωτηρίας,σωτηρία,n-s---fg-,ADV
Leuven|28798|4|12,12,σου,σύ,p2s---cg-,ATR
Leuven|28798|4|13,13,ἵνα,ἵνα,c--------,AuxC
Leuven|28798|4|14,14,καὶ,καί,d--------,AuxZ
Leuven|28798|4|15,15,ἐγὼ,ἐγώ,p1s---cn-,SBJ
Leuven|28798|4|16,16,ἀμεριμνότερος,ἀμέριμνος,a-s---mnc,ADV
Leuven|28798|4|17,17,διάγω,διάγω,v1spsa---,ADV
Leuven|28798|4|18,18,.,.,u--------,AuxK
Leuven|28798|4|19,19,λέγω,,---------,PRED
