@ref,@id,@form,@lemma,@postag,@relation
Leuven|28975|2|1,1,ἔπεμψα,πέμπω,v1saia---,PRED
Leuven|28975|2|2,2,σοι,σύ,p2s---cd-,OBJ
Leuven|28975|2|3,3,τό,ὁ,l-s---na-,ATR
Leuven|28975|2|4,4,σῶμα,σῶμα,n-s---na-,OBJ
Leuven|28975|2|5,5,Σενύριος,Σενυρις,n-s---fg-,ATR
Leuven|28975|2|6,6,τῆς,ὁ,l-s---fg-,ATR
Leuven|28975|2|7,7,μητρός,μήτηρ,n-s---fg-,APOS
Leuven|28975|2|8,8,μου,ἐγώ,p1s---cg-,ATR
Leuven|28975|2|9,9,κεκηδευμένον,κηδεύω,v-srpena-,ATR
Leuven|28975|2|10,10,",",",",u--------,AuxX
Leuven|28975|2|11,11,ἔχον,ἔχω,v-sppana-,ATR
Leuven|28975|2|12,12,τάβλαν,τάβλα,n-s---fa-,OBJ
Leuven|28975|2|13,13,κατά,κατά,r--------,AuxP
Leuven|28975|2|14,14,τοῦ,ὁ,l-s---mg-,ATR
Leuven|28975|2|15,15,τραχήλου,τράχηλος,n-s---mg-,ADV
Leuven|28975|2|16,16,διά,διά,r--------,AuxP
Leuven|28975|2|17,17,Γαλῆτος,Γαλῆς,n-s---mg-,ADV
Leuven|28975|2|18,18,πατρός,πατήρ,n-s---mg-,APOS
Leuven|28975|2|19,19,Ἱέρακος,Ἱέραξ,n-s---mg-,ATR
Leuven|28975|2|20,20,ἐν,ἐν,r--------,AuxP
Leuven|28975|2|21,21,πλοίῳ,πλοῖον,n-s---nd-,ADV
Leuven|28975|2|22,22,ἰδίῳ,ἴδιος,a-s---nd-,ATR
Leuven|28975|2|23,23,",",",",u--------,AuxX
Leuven|28975|2|24,24,τοῦ,ὁ,l-s---ng-,ATR
Leuven|28975|2|25,25,ναύλου,ναῦλον,n-s---ng-,SBJ
Leuven|28975|2|26,26,δοθέντος,δίδωμι,v-sappmg-,ADV
Leuven|28975|2|27,27,ὑπ’,ὑπό,r--------,AuxP
Leuven|28975|2|28,28,ἐμοῦ,ἐγώ,p1s---cg-,OBJ
Leuven|28975|2|29,29,πλήρης,πλήρης,d--------,ADV
Leuven|28975|2|30,30,.,.,u--------,AuxK
