@ref,@id,@form,@lemma,@postag,@relation
Leuven|28820|3|1,1,θαυμάζω,θαυμάζω,v1spia---,PRED
Leuven|28820|3|2,2,πῶς,πῶς,d--------,ADV
Leuven|28820|3|3,3,οὐκ,οὐ,d--------,AuxZ
Leuven|28820|3|4,4,ἔγραψάς,γράφω,v2saia---,OBJ
Leuven|28820|3|5,5,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|28820|3|6,6,οὔτε,οὔτε,b--------,AuxY
Leuven|28820|3|7,7,διὰ,διά,r--------,AuxP
Leuven|28820|3|8,8,Κέλερος,Κέλερ,n-s---mg-,ADV_CO
Leuven|28820|3|9,9,οὔτε,οὔτε,b--------,COORD
Leuven|28820|3|10,10,διὰ,διά,r--------,AuxP
Leuven|28820|3|11,11,Σεμπρωνίου,Σεμπρώνιος,n-s---mg-,ADV_CO
Leuven|28820|3|12,12,.,.,u--------,AuxK
