@ref,@id,@form,@lemma,@postag,@relation
Leuven|27679|13|1,1,γράφω,γράφω,v1spia---,PRED
Leuven|27679|13|2,2,δὲ,δέ,d--------,AuxY
Leuven|27679|13|3,3,ὑμῖν,σύ,p2p---cd-,OBJ
Leuven|27679|13|4,4,οὐ,οὐ,d--------,AuxZ
Leuven|27679|13|5,5,χάριν,χάριν,r--------,AuxP
Leuven|27679|13|6,6,τοῦ,ὁ,l-s---mg-,ATR
Leuven|27679|13|7,7,χαλκοῦ,χαλκός,n-s---mg-,ADV_CO
Leuven|27679|13|8,8,",",",",u--------,AuxX
Leuven|27679|13|9,9,ἀλλὰ,ἀλλά,b--------,COORD
Leuven|27679|13|10,10,χάριν,χάριν,r--------,AuxP
Leuven|27679|13|11,11,τῆς,ὁ,l-s---fg-,ATR
Leuven|27679|13|12,12,γνώμης,γνώμη,n-s---fg-,ADV_CO
Leuven|27679|13|13,13,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|27679|13|14,14,περὶ,περί,r--------,AuxP
Leuven|27679|13|15,15,τῆς,ὁ,l-s---fg-,ATR
Leuven|27679|13|16,16,ἀδελφῆς,ἀδελφή,n-s---fg-,ATR
Leuven|27679|13|17,17,μου,ἐγώ,p1s---cg-,ATR
Leuven|27679|13|18,18,.,.,u--------,AuxK
