@ref,@id,@form,@lemma,@postag,@relation
Leuven|31649|6|1,1,ἄσπαζε,ἀσπάζομαι,v2spma---,PRED
Leuven|31649|6|2,2,πολλά,πολύς,a-p---na-,ADV
Leuven|31649|6|3,3,τόν,ὁ,l-s---ma-,ATR
Leuven|31649|6|4,4,φίλτατον,φίλος,a-s---mas,ATR
Leuven|31649|6|5,5,Φούλλωνα,Φούλλων,n-s---ma-,OBJ_CO
Leuven|31649|6|6,6,καί,καί,b--------,AuxY
Leuven|31649|6|7,7,τά,ὁ,l-p---na-,ATR
Leuven|31649|6|8,8,ἀβάσκαντα,ἀβάσκαντος,a-p---na-,ATR
Leuven|31649|6|9,9,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|31649|6|10,10,παιδία,παιδίον,n-p---na-,OBJ_CO
Leuven|31649|6|11,11,καί,καί,b--------,AuxY
Leuven|31649|6|12,12,τήν,ὁ,l-s---fa-,ATR
Leuven|31649|6|13,13,σύμβιον,σύμβιος,a-s---fa-,OBJ_CO
Leuven|31649|6|14,14,καί,καί,b--------,COORD
Leuven|31649|6|15,15,οὕς,ὅς,p-p---ma-,OBJ
Leuven|31649|6|16,16,ἡδέως,ἡδύς,d--------,ADV
Leuven|31649|6|17,17,ἔχομεν,ἔχω,v1ppia---,ATR
Leuven|31649|6|18,18,κατ’,κατά,r--------,AuxP
Leuven|31649|6|19,19,ὄνομα,ὄνομα,n-s---na-,ADV
Leuven|31649|6|20,20,.,.,u--------,AuxK
