@ref,@id,@form,@lemma,@postag,@relation
Leuven|27089|12|1,1,νυκτός,νύξ,n-s---fg-,ADV
Leuven|27089|12|2,2,σοι,σύ,p2s---cd-,OBJ
Leuven|27089|12|3,3,ἔγραψα,γράφω,v1saia---,PRED
Leuven|27089|12|4,4,τὴν,ὁ,l-s---fa-,ATR
Leuven|27089|12|5,5,ἐπιστολὴν,ἐπιστολή,n-s---fa-,OBJ
Leuven|27089|12|6,6,ταύτην,οὗτος,p-s---fa-,ATR
Leuven|27089|12|7,7,εὑρὼν,εὑρίσκω,v-sapamn-,ADV
Leuven|27089|12|8,8,εὐκαιρίαν,εὐκαιρία,n-s---fa-,OBJ
Leuven|27089|12|9,9,",",",",u--------,AuxX
Leuven|27089|12|10,10,οὐ,οὐ,d--------,AuxZ
Leuven|27089|12|11,11,δὲ,δέ,b--------,AuxY
Leuven|27089|12|12,12,δεδυνημένος,δύναμαι,v-srpemn-,ADV
Leuven|27089|12|13,13,σοι,σύ,p2s---cd-,OBJ
Leuven|27089|12|14,14,πέμψαι,πέμπω,v--ana---,OBJ
Leuven|27089|12|15,15,.,.,u--------,AuxK
