@ref,@id,@form,@lemma,@postag,@relation
Leuven|27793|3|1,1,ἀνερχόμενος,ἀνέρχομαι,v-sppemn-,ADV
Leuven|27793|3|2,2,δέ,δέ,d--------,AuxY
Leuven|27793|3|3,3,ἔδωκα,δίδωμι,v1saia---,PRED
Leuven|27793|3|4,4,σοι,σύ,p2s---cd-,OBJ
Leuven|27793|3|5,5,κερμάτιον,κερμάτιον,n-s---na-,OBJ
Leuven|27793|3|6,6,",",",",u--------,AuxX
Leuven|27793|3|7,7,ὅτι,ὅτι,c--------,AuxC
Leuven|27793|3|8,8,δέξασα,δείκνυμι,v-sapafn-,ADV
Leuven|27793|3|9,9,τά,ὁ,l-p---na-,ATR
Leuven|27793|3|10,10,σιτάρια,σιτάριον,n-p---na-,OBJ
Leuven|27793|3|11,11,ἐν,ἐν,r--------,AuxP
Leuven|27793|3|12,12,αὐτῷ,αὐτός,p-s---md-,ATR
Leuven|27793|3|13,13,γάρ,γάρ,d--------,AuxY
Leuven|27793|3|14,14,τῷ,ὁ,l-s---md-,ATR
Leuven|27793|3|15,15,μηνί,μήν,n-s---md-,ADV
Leuven|27793|3|16,16,οὐχ,οὐ,d--------,AuxZ
Leuven|27793|3|17,17,εὗρον,εὑρίσκω,v1saia---,ADV
Leuven|27793|3|18,18,δοῦναι,δίδωμι,v--ana---,ADV
Leuven|27793|3|19,19,σοι,σύ,p2s---cd-,OBJ
Leuven|27793|3|20,20,.,.,u--------,AuxK
