@ref,@id,@form,@lemma,@postag,@relation
Leuven|30385|2|1,1,πρὸ,πρό,r--------,AuxP
Leuven|30385|2|2,2,μὲν,μέν,d--------,AuxY
Leuven|30385|2|3,3,παντὸς,πᾶς,a-s---ng-,ADV
Leuven|30385|2|4,4,εὔχομαι,εὔχομαι,v1spie---,PRED
Leuven|30385|2|5,5,πᾶσι,πᾶς,a-p---md-,ATR
Leuven|30385|2|6,6,τοῖς,ὁ,l-p---md-,ATR
Leuven|30385|2|7,7,θεοῖς,θεός,n-p---md-,OBJ
Leuven|30385|2|8,8,τὰ,ὁ,l-p---na-,SBJ
Leuven|30385|2|9,9,ἐν,ἐν,r--------,AuxP
Leuven|30385|2|10,10,βίῳ,βίος,n-s---md-,ATR
Leuven|30385|2|11,11,σοι,σύ,p2s---cd-,ADV
Leuven|30385|2|12,12,κάλλιστα,καλός,a-p---nas,PNOM
Leuven|30385|2|13,13,ὑπαρχθῆναι,ὑπάρχω,v--anp---,OBJ
Leuven|30385|2|14,14,·,·,u--------,AuxK
