@ref,@id,@form,@lemma,@postag,@relation
Leuven|31789|2|1,1,ἴσως,ἴσως,d--------,ADV
Leuven|31789|2|2,2,με,ἐγώ,p1s---ca-,OBJ
Leuven|31789|2|3,3,νομίζετε,νομίζω,v2ppma---,PRED
Leuven|31789|2|4,4,",",",",u--------,AuxX
Leuven|31789|2|5,5,ἀδελφοί,ἀδελφός,n-p---mv-,ExD
Leuven|31789|2|6,6,",",",",u--------,AuxX
Leuven|31789|2|7,7,βάρβαρον,βάρβαρος,a-s---ma-,PNOM_CO
Leuven|31789|2|8,8,τινα,τις,p-s---ca-,ATR
Leuven|31789|2|9,9,ἤ,ἤ,b--------,COORD
Leuven|31789|2|10,10,Αἰγύπτιον,Αἰγύπτιος,a-s---ma-,PNOM_CO
Leuven|31789|2|11,11,ἀνάνθρωπον,ἀνάνθρωπος,a-s---ma-,ATR
Leuven|31789|2|12,12,εἶναι,εἰμί,v--pna---,OBJ
Leuven|31789|2|13,13,.,.,u--------,AuxK
