@ref,@id,@form,@lemma,@postag,@relation
Leuven|30293|4|1,1,Ἰνααρωοῦς,Ἰνααρωοῦς,n-s---mn-,SBJ
Leuven|30293|4|2,2,ὁ,ὁ,l-s---mn-,ATR
Leuven|30293|4|3,3,πατὴρ,πατήρ,n-s---mn-,APOS
Leuven|30293|4|4,4,τῆς,ὁ,l-s---fg-,ATR
Leuven|30293|4|5,5,μικρᾶς,μικρός,a-s---fg-,ATR
Leuven|30293|4|6,6,ὁ,ὁ,l-s---mn-,ATR
Leuven|30293|4|7,7,ἀναδιδούς,ἀναδίδωμι,v-sppamn-,ATR
Leuven|30293|4|8,8,σοι,σύ,p2s---cd-,OBJ
Leuven|30293|4|9,9,τὸ,ὁ,l-s---na-,ATR
Leuven|30293|4|10,10,ἐπιστόλιον,ἐπιστόλιον,n-s---na-,OBJ
Leuven|30293|4|11,11,μετὰ,μετά,r--------,AuxP
Leuven|30293|4|12,12,Ἀκῆτος,Ἀκής,n-s---mg-,ADV_CO
Leuven|30293|4|13,13,τοῦ,ὁ,l-s---mg-,ATR
Leuven|30293|4|14,14,υἱοῦ,υἱός,n-s---mg-,APOS
Leuven|30293|4|15,15,Παχοίμιος,Παχοίμις,n-s---mg-,ATR
Leuven|30293|4|16,16,τοῦ,ὁ,l-s---mg-,ATR
Leuven|30293|4|17,17,γερδίου,γέρδιος,n-s---mg-,APOS
Leuven|30293|4|18,18,καὶ,καί,b--------,COORD
Leuven|30293|4|19,19,μετὰ,μετά,r--------,AuxP
Leuven|30293|4|20,20,καὶ,καί,d--------,AuxZ
Leuven|30293|4|21,21,τῶν,ὁ,l-p---mg-,ATR
Leuven|30293|4|22,22,ἄλλων,ἄλλος,p-p---mg-,ADV_CO
Leuven|30293|4|23,23,ἦλθεν,ἔρχομαι,v3saia---,PRED
Leuven|30293|4|24,24,εἰς,εἰς,r--------,AuxP
Leuven|30293|4|25,25,Ὀξυρύγχων,Ὀξύρυγχος,n-p---mg-,OBJ
Leuven|30293|4|26,26,ἀνάγκην,ἀνάγκη,n-s---fa-,OBJ
Leuven|30293|4|27,27,αὐτοῖς,αὐτός,p-p---md-,OBJ
Leuven|30293|4|28,28,ἐπιτεθεῖσαν,ἐπιτίθημι,v-sappfa-,ADV
Leuven|30293|4|29,29,ἐργᾶσθαι,ἐργάζομαι,v--fnm---,ADV
Leuven|30293|4|30,30,ἐν,ἐν,r--------,AuxP
Leuven|30293|4|31,31,τοῖς,ὁ,l-p---nd-,ADV
Leuven|30293|4|32,32,τοῦ,ὁ,l-s---mg-,ATR
Leuven|30293|4|33,33,τιμιωτάτου,τίμιος,a-s---mgs,ATR
Leuven|30293|4|34,34,Ἱερονίκου,Ἱερονίκης,n-s---mg-,ATR
Leuven|30293|4|35,35,.,.,u--------,AuxK
