@ref,@id,@form,@lemma,@postag,@relation
Leuven|1575|3|1,1,ὡς,ὡς,c--------,AuxC
Leuven|1575|3|2,2,ἄν,ἄν,d--------,AuxY
Leuven|1575|3|3,3,οὖν,οὖν,d--------,AuxY
Leuven|1575|3|4,4,λάβω,λαμβάνω,v1sasa---,ADV
Leuven|1575|3|5,5,τά,ὁ,l-p---na-,ATR
Leuven|1575|3|6,6,πτώματα,πτῶμα,n-p---na-,OBJ_CO
Leuven|1575|3|7,7,καί,καί,b--------,COORD
Leuven|1575|3|8,8,τήν,ὁ,l-s---fa-,ATR
Leuven|1575|3|9,9,διάπρασιν,διάπρασις,n-s---fa-,OBJ_CO
Leuven|1575|3|10,10,τήν,ὁ,l-s---fa-,ATR
Leuven|1575|3|11,11,γεγενημένην,γίγνομαι,v-srpefa-,ATR
Leuven|1575|3|12,12,",",",",u--------,AuxX
Leuven|1575|3|13,13,ἀποστελῶ,ἀποστέλλω,v1sfia---,PRED
Leuven|1575|3|14,14,σοι,σύ,p2s---cd-,OBJ
Leuven|1575|3|15,15,ἐν,ἐν,r--------,AuxP
Leuven|1575|3|16,16,τάχει,τάχος,n-s---nd-,ADV
Leuven|1575|3|17,17,ἕως,ἕως,r--------,AuxP
Leuven|1575|3|18,18,Ἐπαγομένων,Ἐπαγόμεναι,n-p---fg-,ADV
Leuven|1575|3|19,19,.,.,u--------,AuxK
