@ref,@id,@form,@lemma,@postag,@relation
Leuven|77953|4|1,1,καλῶς,καλός,d--------,ADV
Leuven|77953|4|2,2,δέ,δέ,d--------,AuxY
Leuven|77953|4|3,3,ποιήσεις,ποιέω,v2sfia---,PRED
Leuven|77953|4|4,4,τοῖς,ὁ,l-p---nd-,ATR
Leuven|77953|4|5,5,ἱεροῖς,ἱερός,a-p---nd-,ATR
Leuven|77953|4|6,6,λύχνον,λύχνος,n-s---ma-,OBJ
Leuven|77953|4|7,7,ἅπτουσα,ἅπτω,v-sppafn-,ADV_CO
Leuven|77953|4|8,8,καί,καί,b--------,COORD
Leuven|77953|4|9,9,ἐκτινάσσουσα,ἐκτινάσσω,v-sppafn-,ADV_CO
Leuven|77953|4|10,10,τά,ὁ,l-p---na-,ATR
Leuven|77953|4|11,11,προσκεφάλαια,προσκεφάλαιον,n-p---na-,OBJ
Leuven|77953|4|12,12,.,.,u--------,AuxK
