@ref,@id,@form,@lemma,@postag,@relation
Leuven|27109|5|1,1,ὡς,ὡς,c--------,AuxC
Leuven|27109|5|2,2,πάντως,πάντως,d--------,ADV
Leuven|27109|5|3,3,ἐμὲ,ἐγώ,p1s---ca-,OBJ
Leuven|27109|5|4,4,κύριον,κύριος,n-s---ma-,OCOMP
Leuven|27109|5|5,5,λαμβάνῃ,λαμβάνω,v3spsa---,ADV
Leuven|27109|5|6,6,",",",",u--------,AuxX
Leuven|27109|5|7,7,παρακαλῶ,παρακαλέω,v1spia---,PRED
Leuven|27109|5|8,8,προσέχειν,προσέχω,v--pna---,OBJ
Leuven|27109|5|9,9,τῇ,ὁ,l-s---fd-,ATR
Leuven|27109|5|10,10,ἀδελφῇ,ἀδελφή,n-s---fd-,OBJ
Leuven|27109|5|11,11,ἐν,ἐν,r--------,AuxP
Leuven|27109|5|12,12,οἷς,ὅς,p-p---nd-,OBJ
Leuven|27109|5|13,13,ἐάν,ἐάν,c--------,AuxC
Leuven|27109|5|14,14,σου,σύ,p2s---cg-,OBJ
Leuven|27109|5|15,15,δεηθῇ,δέω,v3sasp---,ADV
Leuven|27109|5|16,16,.,.,u--------,AuxK
