@ref,@id,@form,@lemma,@postag,@relation
Leuven|21342|11|1,1,εἰ,εἰ,c--------,AuxC
Leuven|21342|11|2,2,ὑμεῖς,σύ,p2p---cn-,SBJ
Leuven|21342|11|3,3,θέλετέ,ἐθέλω,v2ppia---,ADV
Leuven|21342|11|4,4,με,ἐγώ,p1s---ca-,OBJ
Leuven|21342|11|5,5,μικρὸν,μικρός,a-s---na-,ADV
Leuven|21342|11|6,6,ἰδεῖν,ὁράω,v--ana---,OBJ
"Leuven|21342|11|7,1",7,",",",",u--------,AuxX
Leuven|21342|11|8,8,ἐγὼ,ἐγώ,p1s---cn-,SBJ
Leuven|21342|11|9,9,μέγα,μέγας,a-s---na-,ADV
Leuven|21342|11|10,10,",",",",u--------,AuxX
Leuven|21342|11|11,11,καὶ,καί,b--------,COORD
Leuven|21342|11|12,12,εὔχομαι,εὔχομαι,v1spie---,PRED_CO
Leuven|21342|11|13,13,καθʼ,κατά,r--------,AuxP
Leuven|21342|11|14,14,ἡμέραν,ἡμέρα,n-s---fa-,ADV
Leuven|21342|11|15,15,τοῖς,ὁ,l-p---md-,ATR
Leuven|21342|11|16,16,θεοῖς,θεός,n-p---md-,OBJ
Leuven|21342|11|17,17,πῶς,πῶς,c--------,AuxC
Leuven|21342|11|18,18,δώσουσι,δίδωμι,v3pfia---,OBJ
Leuven|21342|11|19,19,ταχὺ,ταχύς,a-s---na-,ADV
Leuven|21342|11|20,20,τὴν,ὁ,l-s---fa-,ATR
Leuven|21342|11|21,21,εὐοδίαν,εὐοδία,n-s---fa-,OBJ
Leuven|21342|11|22,22,τοῦ,ὁ,l-s---ng-,ATR
Leuven|21342|11|23,23,ἐλθεῖν,ἔρχομαι,v--ana---,ATR
Leuven|21342|11|24,24,.,.,u--------,AuxK
Leuven|21342|11|25,25,[0],_,-,PRED_CO
