@ref,@id,@form,@lemma,@postag,@relation
Leuven|27224|6|1,1,κόμισαι,κομίζω,v2samm---,PRED
Leuven|27224|6|2,2,παρά,παρά,r--------,AuxP
Leuven|27224|6|3,3,τοῦ,ὁ,l-s---mg-,ATR
Leuven|27224|6|4,4,φέροντος,φέρω,v-sppamg-,ADV
Leuven|27224|6|5,5,σοι,σύ,p2s---cd-,OBJ
Leuven|27224|6|6,6,τό,ὁ,l-s---na-,ATR
Leuven|27224|6|7,7,ἐπιστόλιον,ἐπιστόλιον,n-s---na-,OBJ
Leuven|27224|6|8,8,λογχάριον,λογχάριον,n-s---na-,OBJ
Leuven|27224|6|9,9,εὔμετρον,εὔμετρος,a-s---na-,ATR
Leuven|27224|6|10,10,",",",",u--------,AuxX
Leuven|27224|6|11,11,ἵνα,ἵνα,c--------,AuxC
Leuven|27224|6|12,12,ἐν,ἐν,r--------,AuxP
Leuven|27224|6|13,13,αὐτῇ,αὐτός,p-s---fd-,ADV
Leuven|27224|6|14,14,γυμνάζῃ,γυμνάζω,v2spie---,ADV
Leuven|27224|6|15,15,.,.,u--------,AuxK
