@ref,@id,@form,@lemma,@postag,@relation
Leuven|5830|6|1,1,ἔλεγε,λέγω,v3siia---,PRED
Leuven|5830|6|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|5830|6|3,3,μή,μή,d--------,AuxY
Leuven|5830|6|4,4,-τε,τε,b--------,AuxY
Leuven|5830|6|5,5,σὲ,σύ,p2s---ca-,SBJ
Leuven|5830|6|6,6,στρατεύεσθαι,στρατεύω,v--pne---,OBJ_CO
Leuven|5830|6|7,7,μήτ’,μήτε,b--------,COORD
Leuven|5830|6|8,8,ἐμὲ,ἐγώ,p1s---ca-,SBJ
Leuven|5830|6|9,9,εἶναι,εἰμί,v--pna---,OBJ_CO
Leuven|5830|6|10,10,ἀποσκευήν,ἀποσκευή,n-s---fa-,PNOM
Leuven|5830|6|11,11,.,.,u--------,AuxK
