@ref,@id,@form,@lemma,@postag,@relation
Leuven|304|4|1,1,τούς,ὁ,l-p---ma-,ATR
Leuven|304|4|2,2,δ’,δέ,d--------,AuxY
Leuven|304|4|3,3,ἐπιχειροῦντας,ἐπιχειρέω,v-pppama-,OBJ
Leuven|304|4|4,4,μή,μή,d--------,AuxZ
Leuven|304|4|5,5,ὑπακούειν,ὑπακούω,v--pna---,OBJ
Leuven|304|4|6,6,σου,σύ,p2s---cg-,OBJ
Leuven|304|4|7,7,...,...,z--------,GAP
Leuven|304|4|8,8,στάσει,στάσις,n-s---fd-,ADV
Leuven|304|4|9,9,...,...,z--------,GAP
Leuven|304|4|10,10,ἀσφαλισάμενος,ἀσφαλίζω,v-sapmmn-,ADV
Leuven|304|4|11,11,μέχρι,μέχρι,r--------,AuxP
Leuven|304|4|12,12,τοῦ,ὁ,l-s---ng-,ATR
Leuven|304|4|13,13,καί,καί,d--------,AuxZ
Leuven|304|4|14,14,ἡμᾶς,ἐγώ,p1p---ca-,SBJ
Leuven|304|4|15,15,ὅτι,ὅτι,d--------,AuxY
Leuven|304|4|16,16,τάχος,τάχος,n-s---na-,ADV
Leuven|304|4|17,17,ἐπιβαλεῖν,ἐπιβάλλω,v--ana---,ADV
Leuven|304|4|18,18,πρός,πρός,r--------,AuxP
Leuven|304|4|19,19,σέ,σύ,p2s---ca-,OBJ
Leuven|304|4|20,20,.,.,u--------,AuxK
Leuven|304|4|21,21,[0],,---------,
