@ref,@id,@form,@lemma,@postag,@relation
Leuven|18048|1|1,1,Διόσκορος,Διόσκορος,n-s---mn-,SBJ
Leuven|18048|1|2,2,ὁ,ὁ,l-s---mn-,ATR
Leuven|18048|1|3,3,θαυμάσιος,θαυμάσιος,a-s---mn-,ATR
Leuven|18048|1|4,4,ὁ,ὁ,l-s---mn-,ATR
Leuven|18048|1|5,5,τήνδε,ὅδε,p-s---fa-,ATR
Leuven|18048|1|6,6,μου,ἐγώ,p1s---cg-,ATR
Leuven|18048|1|7,7,τὴν,ὁ,l-s---fa-,ATR
Leuven|18048|1|8,8,ἐπιστολὴν,ἐπιστολή,n-s---fa-,OBJ
Leuven|18048|1|9,9,ἀποδιδοὺς,ἀποδίδωμι,v-sppamn-,ATR
Leuven|18048|1|10,10,τῇ,ὁ,l-s---fd-,ATR
Leuven|18048|1|11,11,ὑμετέρᾳ,ὑμέτερος,a-s---fd-,ATR
Leuven|18048|1|12,12,ἐνδόξῳ,ἔνδοξος,a-s---fd-,ATR
Leuven|18048|1|13,13,ὑπεροχῇ,ὑπεροχή,n-s---fd-,OBJ
Leuven|18048|1|14,14,ὥρμηται,ὁρμάω,v3srie---,PRED_CO
Leuven|18048|1|15,15,μὲν,μέν,d--------,AuxY
Leuven|18048|1|16,16,ἐκ,ἐκ,r--------,AuxP
Leuven|18048|1|17,17,τῆς,ὁ,l-s---fg-,ATR
Leuven|18048|1|18,18,Θηβαίων,Θηβαῖος,a-p---mg-,ATR
Leuven|18048|1|19,19,χώρας,χώρα,n-s---fg-,ADV
Leuven|18048|1|20,20,ἀδικηθεὶς,ἀδικέω,v-sappmn-,ADV
Leuven|18048|1|21,21,δέ,δέ,b--------,AuxY
Leuven|18048|1|22,22,",",",",u--------,AuxX
Leuven|18048|1|23,23,ὥς,ὡς,c--------,AuxC
Leuven|18048|1|24,24,φησιν,φημί,v3spia---,ADV
Leuven|18048|1|25,25,",",",",u--------,AuxX
Leuven|18048|1|26,26,παρά,παρά,r--------,AuxP
Leuven|18048|1|27,27,τινων,τις,p-p---cg-,ADV
Leuven|18048|1|28,28,αὐτόθι,αὐτόθι,d--------,ADV
Leuven|18048|1|29,29,τὴν,ὁ,l-s---fa-,ATR
Leuven|18048|1|30,30,ἐντεῦθεν,ἐντεῦθεν,d--------,ATR
Leuven|18048|1|31,31,βλάβην,βλάβη,n-s---fa-,OBJ
Leuven|18048|1|32,32,ἀναφέρων,ἀναφέρω,v-sppamn-,ADV
Leuven|18048|1|33,33,εἰς,εἰς,r--------,AuxP
Leuven|18048|1|34,34,τὴν,ὁ,l-s---fa-,ATR
Leuven|18048|1|35,35,βασιλίδα,βασιλίς,n-s---fa-,ATR
Leuven|18048|1|36,36,ταύτην,οὗτος,p-s---fa-,ATR
Leuven|18048|1|37,37,παρεγένετο,παραγίγνομαι,v3saim---,PRED_CO
Leuven|18048|1|38,38,πόλιν,πόλις,n-s---fa-,OBJ
Leuven|18048|1|39,39,ἱκέτης,ἱκέτης,n-s---mn-,PNOM
Leuven|18048|1|40,40,τε,τε,b--------,COORD
Leuven|18048|1|41,41,γενόμενος,γίγνομαι,v-sapmmn-,ADV
Leuven|18048|1|42,42,τοῦ,ὁ,l-s---mg-,ATR
Leuven|18048|1|43,43,εὐσεβεστάτου,εὐσεβής,a-s---mgs,ATR
Leuven|18048|1|44,44,δεσπότου,δεσπότης,n-s---mg-,ATR
Leuven|18048|1|45,45,θείων,θεῖος,a-p---fg-,ATR
Leuven|18048|1|46,46,ἔτυχεν,τυγχάνω,v3saia---,PRED_CO
Leuven|18048|1|47,47,συλλαβῶν,συλλαβή,n-p---fg-,OBJ
Leuven|18048|1|48,48,πρὸς,πρός,r--------,AuxP
Leuven|18048|1|49,49,τὴν,ὁ,l-s---fa-,ATR
Leuven|18048|1|50,50,ὑμετέραν,ὑμέτερος,a-s---fa-,ATR
Leuven|18048|1|51,51,φιλανθρωπείαν,φιλανθρωπία,n-s---fa-,ATR
Leuven|18048|1|52,52,.,.,u--------,AuxK
