@ref,@id,@form,@lemma,@postag,@relation
Leuven|28820|14|1,1,οὐ,οὐ,d--------,AuxZ
Leuven|28820|14|2,2,νῦν,νῦν,d--------,ADV
Leuven|28820|14|3,3,δὲ,δέ,b--------,AuxY
Leuven|28820|14|4,4,G,G,---------,GAP
Leuven|28820|14|5,5,εὗρον,εὑρίσκω,v1saia---,PRED_CO
Leuven|28820|14|6,6,ἀφορμήν,ἀφορμή,n-s---fa-,OBJ
Leuven|28820|14|7,7,",",",",u--------,AuxX
Leuven|28820|14|8,8,ἀλλὰ,ἀλλά,b--------,COORD
Leuven|28820|14|9,9,πρὸς,πρός,r--------,AuxP
Leuven|28820|14|10,10,ἀποδημίαν,ἀποδημία,n-s---fa-,PNOM
Leuven|28820|14|11,11,ὢν,εἰμί,v-sppamn-,ADV
Leuven|28820|14|12,12,ἔγραψά,γράφω,v1saia---,PRED_CO
Leuven|28820|14|13,13,σοι,σύ,p2s---cd-,OBJ
Leuven|28820|14|14,14,περὶ,περί,r--------,AuxP
Leuven|28820|14|15,15,αὐτῶν,αὐτός,p-p---ng-,ATR
Leuven|28820|14|16,16,τούτων,οὗτος,p-p---ng-,ADV
Leuven|28820|14|17,17,.,.,u--------,AuxK
